timestamp_us,ecg,leads,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
4721160,1968.0,1,194830,0.08,-0.2,10.0,-0.03,-0.01,-0.0,31.49,2.802647,-79.49164282285746,-24.13952836993033,10.002319730942418,0.03162277660168379,-0.41393330258831307,-0.0350199380536929
4801160,1971.0,1,194923,0.09,-0.19,10.0,-0.03,-0.01,-0.01,31.49,2.882647,-94.74131971638593,79.33847501742618,10.002209755848954,0.033166247903554,-0.4932891481075022,0.11446761000161922
4881160,2032.0,1,195024,0.09,-0.21,9.98,-0.03,-0.01,-0.0,31.49,2.962647,13.634694257458683,172.125421824418,9.982614887893853,0.03162277660168379,0.07067494653791322,0.24851052458892026
4961160,2267.0,1,195090,0.08,-0.18,10.0,-0.03,-0.01,-0.01,31.49,3.042647,234.27361375799035,268.2338779308412,10.001939811856499,0.033166247903554,1.2188296342503664,0.38735179500800365
5041160,1815.0,1,195220,0.08,-0.18,10.0,-0.03,-0.01,-0.0,31.49,3.122647,-166.49150417516879,407.18173101593413,10.001939811856499,0.03162277660168379,-0.8666607672990393,0.5880801931728468
5126215,1950.0,1,195138,0.07,-0.18,9.96,-0.03,-0.01,-0.0,31.55,3.207702,-44.62326414908089,373.31433581711,9.961872313977931,0.03162277660168379,-0.23248620106217893,0.5391542987647309
5200159,2122.0,1,194270,0.1,-0.21,9.99,-0.03,-0.01,-0.0,31.55,3.281646,179.5803157139601,-471.8827484038986,9.99270734085613,0.03162277660168379,0.9342181673438836,-0.6818437453387698
5280160,1778.0,1,194191,0.07,-0.19,10.01,-0.03,-0.01,-0.0,31.55,3.361647,-179.12883710854834,-489.71096900646063,10.012047742594918,0.03162277660168379,-0.9324225697973866,-0.7075989483464057
5360160,1746.0,1,194318,0.09,-0.19,10.01,-0.03,-0.01,-0.0,31.55,3.441647,-160.70880306933645,-332.40161520555205,10.01220754878763,0.03162277660168379,-0.8365689077244397,-0.4803449541053774
5440160,1791.0,1,194422,0.09,-0.2,9.97,-0.03,-0.01,-0.0,31.55,3.521647,-134.39016478440223,-161.7949022994088,9.972411944960959,0.03162277660168379,-0.6996127080228597,-0.23388118055684284
5520159,1914.0,1,194558,0.1,-0.19,10.02,-0.03,-0.01,-0.0,31.55,3.601646,35.13529270803403,3.5482734116183763,10.022300135198506,0.03162277660168379,0.18255916422504573,0.004978723148451452
5600160,2285.0,1,194710,0.09,-0.2,10.02,-0.03,-0.01,-0.0,31.55,3.681647,381.9167571999816,218.33847353062993,10.02239991219668,0.03162277660168379,1.9871309277631632,0.3152713390767563
5680160,1721.0,1,194865,0.08,-0.19,10.01,-0.03,-0.01,-0.01,31.55,3.761647,-140.60852942316976,392.06503630926454,10.012122652065345,0.033166247903554,-0.7319716614027464,0.5662421449652326
5760160,1810.0,1,194806,0.06,-0.2,9.99,-0.03,-0.01,-0.0,31.55,3.841647,-81.89603822549849,382.0302559809136,9.99218194389994,0.03162277660168379,-0.42644522867508816,0.5517455886203684
5840160,2086.0,1,194022,0.09,-0.19,9.99,-0.03,-0.01,-0.01,31.55,3.921647,230.4277583816092,-403.83281238443305,9.992211967327355,0.033166247903554,1.1988166787452725,-0.5835366873373616
5920160,1702.0,1,194106,0.09,-0.18,9.98,-0.03,-0.01,-0.0,31.55,4.001647,-189.4141311783407,-294.58587927836635,9.982028851891783,0.03162277660168379,-0.9859448977142651,-0.4257151636512559
6000160,1709.0,1,194662,0.09,-0.19,9.96,-0.03,-0.01,-0.0,31.55,4.081647,-150.3467846611944,229.60900115123988,9.962218628397995,0.03162277660168379,-0.7826473238243592,0.3315530944657525
6080160,1763.0,1,194705,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.55,4.161647,-136.3136501916323,265.40584363963563,9.991986789422812,0.033166247903554,-0.7096220880182705,0.3832663285497253
6165215,1788.0,1,194688,0.09,-0.21,10.0,-0.03,-0.01,-0.01,31.61,4.246702,-81.81809108923258,179.07885058296526,10.002609659483868,0.033166247903554,-0.4260396095300159,0.2585556644415078
6239160,2429.5,1,194747,0.06,-0.19,9.97,-0.03,-0.01,-0.0,31.61,4.320647,517.6509551044378,192.09283320349638,9.971990774163402,0.03162277660168379,2.6934607808991404,0.2773560692492348
6319160,1695.0,1,194966,0.07,-0.19,9.98,-0.03,-0.01,-0.0,31.61,4.400647,-187.8118095853981,299.7279524331697,9.982053896869122,0.03162277660168379,-0.9776067810650149,0.43284911638557927
6399160,1917.0,1,194916,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.61,4.480647,-7.641711629890702,162.32963151332987,9.991986789422812,0.033166247903554,-0.04004262410888361,0.23435922066989365
6479160,2128.0,1,194368,0.08,-0.2,10.0,-0.03,-0.01,-0.01,31.61,4.560647,234.01340426976546,-539.2671771932801,10.002319730942418,0.033166247903554,1.217475563335004,-0.7791893908584746
6559160,1767.0,1,194410,0.09,-0.19,10.01,-0.03,-0.01,-0.01,31.61,4.640647,-166.61718006370828,-623.8837090938044,10.01220754878763,0.033166247903554,-0.8673147560009677,-0.901429069482763
6639160,1746.0,1,194582,0.08,-0.18,9.99,-0.03,-0.01,-0.0,31.61,4.720647,-153.7486263092654,-642.7365157565365,9.991941753232952,0.03162277660168379,-0.8003497330091485,-0.9286644214388969
6719160,1808.0,1,194715,0.08,-0.19,10.01,-0.03,-0.01,-0.0,31.61,4.800647,-127.84280077813894,-668.1479198315868,10.012122652065345,0.03162277660168379,-0.6655417168624227,-0.9653745275819594
6799160,1795.0,1,194877,0.07,-0.19,9.97,-0.03,-0.01,-0.0,31.61,4.880647,-102.9809273123069,-724.3303814593318,9.972055956521704,0.03162277660168379,-0.5361661895088267,-1.0465374622880366
6879182,2429.5,1,195261,0.06,-0.19,9.99,-0.03,-0.01,-0.01,31.61,4.960669,499.3628103953635,-518.8829320252083,9.991986789422812,0.033166247903554,2.5982934408631198,-0.7497416751180904
6959161,1799.0,1,196401,0.09,-0.19,10.0,-0.03,-0.01,-0.0,31.61,5.040648,-89.52814680778195,388.6248448895855,10.002209755848954,0.03162277660168379,-0.46616098356418917,0.5612723372444202
7039160,1946.0,1,197110,0.09,-0.17,9.98,-0.03,-0.01,-0.01,31.61,5.120647,28.58424203674566,912.1411350492966,9.981853535290929,0.033166247903554,0.14846898849943704,1.3175602827127482
7119160,2246.0,1,196985,0.1,-0.17,9.99,-0.03,-0.01,-0.01,31.61,5.200647,372.63204042487024,553.1431428458491,9.991946757264072,0.033166247903554,1.9388153762115212,0.7989405968420928
7204215,1779.0,1,197697,0.11,-0.19,9.98,-0.03,-0.01,-0.01,31.85,5.285702,-121.63579843269545,1083.8706014684485,9.982414537575567,0.033166247903554,-0.633241890269291,1.5656460209710374
7278161,1823.0,1,197918,0.11,-0.22,9.98,-0.03,-0.01,-0.01,31.85,5.359648,-33.277342799401154,1078.4371027231791,9.983030601976537,0.033166247903554,-0.1734446103331226,1.5577966193764645
7358161,1765.0,1,197630,0.1,-0.19,9.97,-0.03,-0.01,-0.0,31.85,5.439648,-119.15454550057242,619.4960075657748,9.972311667813035,0.03162277660168379,-0.6203300151029948,0.8947960127636516
7438160,1802.0,1,197361,0.1,-0.18,10.03,-0.03,-0.01,-0.01,31.85,5.519647,-39.89480057709015,134.98332596788282,10.032113436360255,0.033166247903554,-0.2078803535165665,0.19485389557140273
7518160,1595.0,1,197383,0.09,-0.2,10.01,-0.03,-0.01,-0.01,31.85,5.599647,-277.55631180013444,-3.243376197900493,10.012402309136403,0.033166247903554,-1.4446167317460954,-0.004832705504431162
7598160,1813.0,1,197796,0.1,-0.19,9.99,-0.03,-0.01,-0.0,31.85,5.679647,-21.414384611997647,203.4701889224454,9.992307040919028,0.03162277660168379,-0.11171247765300703,0.293792151837842
7678160,2000.0,1,197181,0.11,-0.2,10.0,-0.03,-0.01,-0.0,31.85,5.759647,130.66152772507874,-564.4373499779846,10.002604660787108,0.03162277660168379,0.6796559356497132,-0.815551006762766
7758160,2015.0,1,196446,0.11,-0.2,10.0,-0.03,-0.01,-0.0,31.85,5.839647,178.61201685431755,-1500.25654919836,10.002604660787108,0.03162277660168379,0.9291793606033415,-2.167464581968378
7838160,1706.0,1,196788,0.1,-0.2,10.0,-0.03,-0.01,-0.0,31.85,5.919647,-169.93120518168436,-1307.4152707826163,10.0024996875781,0.03162277660168379,-0.8845601879629018,-1.8888800622583313
7918160,1775.0,1,197346,0.12,-0.2,9.97,-0.03,-0.01,-0.01,31.85,5.999647,-73.02671376662131,-946.8668023856679,9.972727811386411,0.033166247903554,-0.38029128413368546,-1.3680205101658962
7998160,1913.0,1,198300,0.11,-0.2,10.0,-0.03,-0.01,-0.0,31.85,6.079647,21.692810412545196,-138.6806271002611,10.002604660787108,0.03162277660168379,0.11260754781486851,-0.20048957836616424
8078160,1776.0,1,199412,0.11,-0.2,10.03,-0.03,-0.01,-0.01,31.85,6.159647,-91.11897174374695,781.3205342795796,10.03259687219615,0.033166247903554,-0.47443927422883175,1.1285727664868859
8158160,1784.0,1,199488,0.14,-0.23,9.99,-0.03,-0.01,-0.01,31.85,6.239647,-128.19608958015635,719.0384070350625,9.993627969861596,0.033166247903554,-0.667380151328431,1.0385980647659845
8243215,1866.0,1,199592,0.18,-0.22,9.98,-0.03,-0.01,-0.01,32.19,6.324702,-23.52642251752817,642.9947729399331,9.984047275529099,0.033166247903554,-0.12270304190772102,0.9287430614418174
8318185,2165.0,1,198681,0.17,-0.24,10.0,-0.03,-0.01,-0.01,32.19,6.399672,231.1570886746335,-390.8288962890437,10.00432406512304,0.033166247903554,1.2026119474889836,-0.5647508249455262
8398160,1952.0,1,198887,0.17,-0.24,9.99,-0.03,-0.01,-0.0,32.19,6.479647,41.82693755150474,-343.68500657619734,9.994328391642933,0.03162277660168379,0.21738096000309862,-0.4966452928685075
8478161,1845.0,1,199181,0.14,-0.23,9.97,-0.03,-0.01,-0.0,32.19,6.559648,-106.17523781555752,-147.60265831649585,9.97363524498465,0.03162277660168379,-0.5527886538801113,-0.2133786226705391
8558161,1987.0,1,199660,0.17,-0.2,9.98,-0.03,-0.01,-0.0,32.19,6.639648,62.68513363260187,203.22123396440617,9.983451307038063,0.03162277660168379,0.32592226206327063,0.29343250374805246
8638160,2159.0,1,199870,0.17,-0.24,10.0,-0.03,-0.01,-0.01,32.19,6.719647,198.9179298816694,348.68088265014273,10.00432406512304,0.033166247903554,1.0348467074314212,0.5035680447443402
8718160,1968.0,1,200021,0.17,-0.22,10.0,-0.03,-0.01,-0.01,32.19,6.799647,39.27093460643279,409.5770452066335,10.00386425337729,0.033166247903554,0.20408010279334363,0.5915405386904284
8798160,1838.0,1,200191,0.2,-0.24,9.99,-0.03,-0.01,-0.0,32.19,6.879647,-120.4223598361946,553.8235839401007,9.994883691169198,0.03162277660168379,-0.6269274321674405,0.79992358324931
8878160,1938.0,1,200145,0.21,-0.22,9.97,-0.03,-0.01,-0.01,32.19,6.959647,15.531812965752273,459.40086692412405,9.974637838037028,0.033166247903554,0.08054712023693748,0.6635175840477098
8958160,2197.0,1,199320,0.2,-0.23,9.99,-0.03,-0.01,-0.01,32.19,7.039647,250.52642872430914,-351.3790052873564,9.994648568108836,0.033166247903554,1.3034055818408687,-0.5077602831507072
9038160,1953.0,1,199224,0.22,-0.24,9.99,-0.03,-0.01,-0.0,32.19,7.119647,46.022829301078296,-454.8512896300191,9.995303897330986,0.03162277660168379,0.23921542507531934,-0.6572395692958499
9118161,1771.0,1,199409,0.21,-0.24,9.99,-0.03,-0.01,-0.01,32.19,7.199648,-155.71673037413578,-218.6197778266235,9.995088794002783,0.033166247903554,-0.8105912983372519,-0.31597216639963266
9198160,1770.0,1,199559,0.21,-0.25,9.98,-0.03,-0.01,-0.0,32.19,7.279647,-115.57005169364629,-39.561656347008885,9.985339253125053,0.03162277660168379,-0.6016771256816044,-0.05729922468100322
9281215,1978.0,1,199483,0.22,-0.23,9.99,-0.03,-0.01,-0.01,32.35,7.362702,74.94873094832734,-33.32099755652704,9.995068784155514,0.033166247903554,0.3897392295236924,-0.048283774534108065
9356160,1762.0,1,199370,0.2,-0.23,10.01,-0.03,-0.01,-0.01,32.35,7.437647,-100.4510931566478,-87.43235705453932,10.014639284567368,0.033166247903554,-0.5230015087193702,-0.12645473056828427
9436161,1691.0,1,199677,0.23,-0.24,9.96,-0.03,-0.01,-0.0,32.35,7.517648,-188.70926925700311,325.33059703095455,9.965545644870632,0.03162277660168379,-0.982276956804267,0.46983549454681534
9516160,1730.0,1,199835,0.23,-0.25,9.99,-0.03,-0.01,-0.01,32.35,7.597647,-111.6200069844833,564.6412377716216,9.995774107091457,0.033166247903554,-0.5811219926172931,0.8155511030510963
9596161,2054.0,1,198851,0.19,-0.23,9.98,-0.03,-0.01,-0.01,32.35,7.677648,193.7523844000025,-297.54809046393933,9.984457922190868,0.033166247903554,1.0079663851709895,-0.42999446623207305
9676161,1925.0,1,198233,0.2,-0.23,10.02,-0.03,-0.01,-0.01,32.35,7.757648,98.96941601342888,-818.5770259911012,10.024634656684501,0.033166247903554,0.5147374040161776,-1.182689101692554
9756160,1769.0,1,198338,0.21,-0.23,9.99,-0.03,-0.01,-0.0,32.35,7.837647,-77.92470219779392,-582.0229365615354,9.994853675767345,0.03162277660168379,-0.40577930043807386,-0.840955693106092
9836160,1799.0,1,198489,0.2,-0.23,9.98,-0.03,-0.01,-0.0,32.35,7.917647,-18.203817492196166,-323.61467675961745,9.984653223823049,0.03162277660168379,-0.09500541755155173,-0.46765106902645237
9916160,1924.0,1,198547,0.21,-0.23,9.97,-0.03,-0.01,-0.0,32.35,7.997647,83.46253231402325,-128.9022139484723,9.97486340758609,0.03162277660168379,0.4340431128567183,-0.18636337803293163
9996160,1744.0,1,198859,0.22,-0.22,9.99,-0.03,-0.01,-0.0,32.35,8.077647,-71.25556180107515,297.39567838072145,9.994843670613363,0.03162277660168379,-0.3710746126756472,0.4294798406160381
10076160,1695.0,1,199193,0.19,-0.23,9.99,-0.03,-0.01,-0.01,32.35,8.157647,-145.59935481698372,770.1060022738144,9.994453461795697,0.033166247903554,-0.7579427801175842,1.112371904107911
10156161,1834.0,1,199227,0.22,-0.23,9.950000000000001,-0.03,-0.01,-0.01,32.35,8.237648,14.811437023656945,922.7466223469394,9.955089150781124,0.033166247903554,0.07679844789615387,1.3328813001286106
10236161,2073.0,1,198267,0.21,-0.24,10.01,-0.03,-0.01,-0.01,32.35,8.317648,227.28215317059488,100.79986961043245,10.015078631743236,0.033166247903554,1.182447665622408,0.14547140936510827
10321215,1948.0,1,197501,0.22,-0.22,9.99,-0.03,-0.01,-0.0,32.27,8.402702,120.66893063657038,-544.7399775358298,9.994843670613363,0.03162277660168379,0.6276567361632188,-0.7870955687651117
10396161,1719.0,1,197625,0.22,-0.25,9.99,-0.03,-0.01,-0.0,32.27,8.477648,-135.0674136453128,-286.3369061529205,9.99554900943415,0.03162277660168379,-0.7031369568551266,-0.41379844003724253
10476161,1802.0,1,197755,0.21,-0.24,9.99,-0.03,-0.01,-0.0,32.27,8.557648,-35.811385456119716,-37.130798576335465,9.995088794002783,0.03162277660168379,-0.1866311912036282,-0.0537875318002574
10556160,1945.0,1,197659,0.2,-0.24,9.97,-0.03,-0.01,-0.01,32.27,8.637647,81.17042350806038,-5.955164442100663,9.97489348314056,0.033166247903554,0.422115500646367,-0.00875023930099294
10636160,1781.0,1,197741,0.21,-0.25,9.97,-0.03,-0.01,-0.01,32.27,8.717647,-67.93264372792747,190.433396927992,9.975344605576291,0.033166247903554,-0.35378290380032457,0.27495879589780964
10716159,1709.0,1,197860,0.2,-0.23,9.96,-0.03,-0.01,-0.01,32.27,8.797646,-164.4860512576885,425.5251205551797,9.964662563278297,0.033166247903554,-0.8562248470479611,0.6145796252790168
10796159,1867.0,1,197887,0.22,-0.24,9.98,-0.03,-0.01,-0.01,32.27,8.877646,7.614226001555229,558.520735038486,9.985309209033039,0.033166247903554,0.03934580086457742,0.8067092340886917
10876159,2138.0,1,196631,0.21,-0.23,9.97,-0.03,-0.01,-0.0,32.27,8.957646,256.034377993359,-596.0094657659466,9.97486340758609,0.03162277660168379,1.3320676954301565,-0.8611610690133248
10956159,1936.0,1,196317,0.19,-0.25,9.99,-0.03,-0.01,-0.01,32.27,9.037646,67.65312586294033,-815.3232892800231,9.994933716638645,0.033166247903554,0.35177456219551634,-1.1779886522536924
11036160,1794.0,1,196538,0.19,-0.23,9.98,-0.03,-0.01,-0.0,32.27,9.117647,-94.70164224525428,-510.0034892182633,9.984457922190868,0.03162277660168379,-0.4930826755840711,-0.7369141553568251
11116159,1827.0,1,196854,0.21,-0.23,10.01,-0.03,-0.01,-0.0,32.27,9.197646,-48.493633476190965,-112.25316812458873,10.014843982808719,0.03162277660168379,-0.2526267215839413,-0.1623116476535166
11196159,1887.0,1,196990,0.22,-0.21,9.98,-0.03,-0.01,-0.01,32.27,9.277646,-6.598909137081894,89.87081113848267,9.984633193062228,0.033166247903554,-0.03461611742915987,0.12968295094840354
11276159,1867.0,1,197203,0.19,-0.23,9.98,-0.03,-0.01,-0.0,32.27,9.357646,-13.916512202563945,371.5684158647934,9.984457922190868,0.03162277660168379,-0.07269525723582479,0.5366320883989619
11359215,1803.0,1,197388,0.2,-0.23,9.99,-0.03,-0.01,-0.01,32.09,9.440702,-93.8948619610914,604.8554782233431,9.994648568108836,0.033166247903554,-0.4888843747253082,0.87364584787847
11434158,1813.0,1,197523,0.21,-0.23,10.0,-0.03,-0.01,-0.0,32.09,9.515645,-71.95057599671715,796.5438580523816,10.004848824445075,0.03162277660168379,-0.3746913082638938,1.1505648543659834
11514158,1979.0,1,196526,0.22,-0.25,10.01,-0.03,-0.01,-0.0,32.09,9.595645,80.0082803523601,-168.7668347245212,10.01553792863868,0.03162277660168379,0.4160679723361724,-0.24395305138272239
11594186,2091.0,1,195900,0.19,-0.24,10.01,-0.03,-0.01,-0.01,32.09,9.675673,202.96399322265344,-748.4568946949444,10.014679226016177,0.033166247903554,1.055901499587984,-1.0813913750874058
11674158,1770.0,1,196142,0.21,-0.24,10.01,-0.03,-0.01,-0.01,32.09,9.755645,-130.36218735505847,-489.75381947523465,10.015078631743236,0.033166247903554,-0.6786520308315002,-0.707660851468812
11754158,1827.0,1,196463,0.22,-0.25,9.99,-0.03,-0.01,-0.01,32.09,9.835645,-63.67015202407005,-130.99160513844973,9.99554900943415,0.033166247903554,-0.33160186773380435,-0.18938177765114708
11834158,1941.0,1,196575,0.21,-0.22,10.0,-0.03,-0.01,-0.01,32.09,9.915645,39.465020484412776,-15.566733388314809,10.004623930963122,0.033166247903554,0.2050900815003005,-0.02263541129600739
11914158,2032.0,1,196738,0.2,-0.23,9.99,-0.03,-0.01,-0.0,32.09,9.995645,138.59358165564063,178.45767834989175,9.994648568108836,0.03162277660168379,0.7209325378202595,0.25765829967795895
11994158,1819.0,1,196969,0.2,-0.24,9.97,-0.03,-0.01,-0.0,32.09,10.075645,-84.08797949182281,401.1881580079006,9.97489348314056,0.03162277660168379,-0.4378515918217975,0.5794216908464392
12074160,1756.0,1,197179,0.2,-0.24,9.97,-0.03,-0.01,-0.0,32.09,10.155647,-140.82920953593828,637.0240034501503,9.97489348314056,0.03162277660168379,-0.733120030450844,0.9201175017884297
12154160,1920.0,1,197217,0.21,-0.23,9.99,-0.03,-0.01,-0.0,32.09,10.235647,14.400118279154425,656.2968455793084,9.994853675767345,0.03162277660168379,0.07465803882547116,0.9479596500676164
12234159,2173.0,1,195873,0.2,-0.22,9.99,-0.03,-0.01,-0.01,32.09,10.315646,271.5175521324323,-665.902202903577,9.994423445101773,0.033166247903554,1.4126386074373756,-0.9621302949314914
12314158,1873.0,1,195841,0.22,-0.23,9.98,-0.03,-0.01,-0.01,32.09,10.395645,-36.5582726878654,-726.1709238189814,9.985073860518009,0.033166247903554,-0.1905178222579437,-1.0491963671318614
12399215,1834.0,1,196198,0.2,-0.24,10.01,-0.03,-0.01,-0.01,31.85,10.480702,-73.76033805916703,-350.4268464412547,10.014873938297974,0.033166247903554,-0.38410889787296987,-0.5063847648124755
12474158,1855.0,1,196597,0.22,-0.23,9.97,-0.03,-0.01,-0.01,31.85,10.555645,-60.23555177757501,11.744157391014914,9.975078947056009,0.033166247903554,-0.31372899026341716,0.016818752527830664
12554158,1877.0,1,196703,0.21,-0.24,10.01,-0.03,-0.01,-0.01,31.85,10.635645,-38.77183546200155,134.70053287850567,10.015078631743236,0.033166247903554,-0.2020366988071197,0.1944453638626904
