pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
112.20600000000022,15.949851748527418,104.9476311320651,70.62014162245441,122.02445897920092,2644.7742437006054,200.09980000000002,9.950051069042598,0.03851103764326499,32.958322147651
128.0718,39.11421520828433,90.88650698917239,124.50059547347571,178.37229875580064,2644.7742437006054,231.05739999999997,9.952588818766927,0.03820029405374691,32.92087248322147
140.01149999999973,34.6349595459557,110.25334012493911,48.39940003925678,60.49900007438148,2230.3387749993394,190.47041999999993,9.9539929273135,0.037330212003096275,32.8976510067114
93.33633333333383,18.851938473859935,89.9991900072899,99.51392384429886,170.3270588544287,2484.928638956381,233.3354333333334,9.953450841867202,0.03788955046422882,32.860469798657725
90.25375000000048,17.18053081797826,103.40379440223553,20.264926665300134,22.553639913177655,2517.3391456733752,203.0873250000001,9.953011480772696,0.038262442771650515,32.935100671140944
110.24650000000058,16.885475600350166,107.09504685408302,0.8297593024489192,1.4153921718030258,2517.3391456733752,196.08749999999995,9.951774061146496,0.03832459148955413,32.88825503355705
144.1984000000005,48.40080007024635,93.75003662110801,101.88679259937213,202.1942465864602,3389.8188854499076,223.99991250000008,9.95229233470359,0.03882178123278306,32.909731543624154
104.01000000000025,19.5816294214759,113.81599747075559,27.12501726369048,34.88351491177306,2919.8571587634824,184.50833333333335,9.952982818492647,0.03807599661793968,32.919127516778524
133.6803333333331,19.31793191714887,108.73516716400948,29.619624687694923,39.508815620692694,3172.528674425648,193.12978999999956,9.952353851281169,0.0385731863611686,32.87536912751678
140.50149999999917,20.498500000002196,71.95679713899781,143.91066561084236,247.81522235690184,3172.528674425648,291.841783333333,9.951416398896654,0.038075996617939666,32.81322147651006
110.00099999999868,17.321085632831032,87.4996171891749,141.30806719839848,221.183694656727,2955.3463884055263,240.0010499999997,9.950445344333906,0.03851103764326499,32.87845637583893
106.66699999999925,18.85641675044606,98.38039229591357,89.29364692118165,141.6725832938163,3711.6052534052833,213.45716874999977,9.949656818372217,0.03869748379697584,32.90543624161072
