pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
140.49449999999973,20.504500000000142,97.82611353970478,71.80380216352674,113.42139134131622,3232.7357670065594,214.66660833333327,9.964696242330385,0.038635335079072214,35.65187919463088
140.24999999999997,34.49736313836162,100.00022222271606,40.004191645654146,40.60606927049219,3829.0632683719723,209.99953333333332,9.963132899576559,0.038200294053746905,35.69510067114094
136.00220000000007,32.00364396377372,89.28571428571428,64.00262807416564,113.13934108545058,3829.0632683719723,235.20000000000002,9.962106950265198,0.03813814533584329,35.6389932885906
126.50199999999977,14.991887895347418,102.91585109938633,29.428596417465133,28.554468465256353,3258.0177814006456,204.0502,9.96389706513636,0.037951699182132446,35.53845637583893
119.99471428571391,21.384914821395515,101.94278679539934,35.386421527622765,23.400105469847517,3258.0177814006456,205.99790000000004,9.96512549903831,0.03757880687471075,35.58570469798658
120.15833333333336,23.09709082450716,96.73674706565203,20.25418084001439,33.0768278104176,2614.372650217138,217.08399999999995,9.963090522893582,0.03788955046422882,35.68073825503356
136.3984000000002,19.27408847753889,81.06291495486933,126.25592199763261,228.8094666197192,2448.8488664593433,259.0580416666667,9.962347226515352,0.03807599661793968,35.720067114093965
128.1887999999995,15.910423846020265,84.90576050207605,134.6956953301487,233.5170726627934,2569.7090468827496,247.3330416666667,9.965273548249566,0.03764095559261436,35.68342281879195
126.65866666666523,14.908471581248325,85.7357604809586,88.37089783344307,180.69290275547579,2865.368297374573,244.9386333333332,9.964500652274225,0.03733021200309628,35.683020134228194
130.00049999999953,17.317332885002262,97.8261135397048,68.08974228525291,106.21919605702088,2836.850531394678,214.66660833333324,9.96261278098049,0.03795169918213244,35.73107382550336
119.44166666666452,0.8016409559278641,100.99341450799254,13.94691342636157,16.399087469528865,2617.465256769322,207.93435,9.966558598647577,0.037268063285192665,35.69832214765101
119.71999999999856,0.6314958432165295,101.35135135135131,16.027111991870694,27.72227746325878,2644.2766652195924,207.20000000000007,9.963212108617038,0.03720591456728904,35.67577181208054
140.16566666666583,44.6487539604672,104.13072710321555,48.10097801666849,84.85331768116029,3206.702944510939,201.6695799999991,9.964162522661631,0.03751665815680713,35.68624161073826
