pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
129.9225,17.37672265561052,92.62115078075,77.17396504365962,81.8600055078791,3252.369557021701,226.73006999999996,9.969855423890404,0.04208946240253051,34.41805369127516
126.78166666666709,14.858701027418979,100.03327773706053,0.4002072463115444,0.7081827094761558,3252.369557021701,209.93013999999997,9.97039874432554,0.042065394940483204,34.44194630872482
112.1448000000008,15.722401997150728,100.02809122228483,0.9577777664992173,1.643465748553537,5827.409162889639,209.9410250000002,9.96929467384252,0.043032881793860445,34.4348322147651
100.3569999999998,19.65699999999959,85.71365306589409,100.89074841863409,201.80219805294388,5827.409162889639,245.00180833333317,9.969750670963965,0.04300881433181313,34.380872483221474
128.00259999999994,16.022187785691692,105.02562625280574,28.47893260654564,33.91708676070878,2928.441911510813,199.9511999999999,9.971301961007445,0.0420573724531341,34.45550335570469
112.19960000000098,16.10441460718106,104.59038483160514,18.64266920937099,30.514403290906248,2584.647156014051,200.78327499999997,9.970629414049624,0.042025282503737695,34.48167785234899
112.20040000000112,16.104802024240733,107.18105953479127,25.314647282550773,33.50829762909373,2478.59837969644,195.9301400000001,9.972995925646348,0.042025282503737695,34.49738255033557
114.81000000000107,14.217155019803874,108.24756217469348,14.018851827858173,23.433124866309633,2911.1661984752245,193.99975000000006,9.973117311470032,0.04201726001638859,34.48422818791946
119.76099999999995,0.5895371065486216,100.06560968474999,1.051714904332876,1.5965501088275376,4113.775058350762,209.86230999999992,9.972559345757983,0.0420413274784359,34.463691275167776
119.57925000000103,0.728764493850338,94.95741318281077,64.57577514331429,113.49562920438791,4865.1539522692365,221.15177000000068,9.97067573816146,0.04208143991518141,34.448657718120806
173.66666666666694,49.80290711951916,100.00006666671115,25.297905087973707,28.28356426001164,101.14661191883133,209.9998599999999,9.964805731398043,0.04212957483927602,34.14456375838925
