pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
133.32333333333338,18.841331699809,89.62015617059048,32.728961902075376,55.63575898646494,7204.741468080059,234.3222875,10.013668806931301,0.03162277660168371,30.368666666666662
173.32200000000034,49.891795965536396,82.27721387413233,71.67029853432992,95.80338554908491,6956.601617717512,255.23469999999992,10.016842171812584,0.03162277660168371,30.25680000000001
186.66733333333357,37.71118317186905,81.5438756336299,81.91431768720297,143.45081403132608,6162.038777636833,257.53006999999997,10.017244665508136,0.03162277660168371,30.135066666666667
253.33400000000003,37.71212598090943,104.65107152522829,44.22590749178859,59.47028846239258,3883.029272035218,200.6668416666667,10.01805647358196,0.03162277660168371,30.07653333333334
200.5014999999979,40.50050000000027,97.49756256093615,73.88813982500884,142.05964596429286,5231.156539970687,215.38999999999962,10.016055669489349,0.03162277660168371,29.876933333333334
160.50224999999952,49.19563243507884,101.01017388901438,68.94301789750992,84.7862037204961,4348.595439066868,207.89984999999993,10.0167073374624,0.03162277660168371,29.84253333333333
173.32900000000015,37.710712120915204,118.49994865002223,19.324758322479624,28.993502142724008,2351.2942051994405,177.21526666666668,10.015861738627631,0.03162277660168371,29.965066666666676
159.9995000000014,40.00149999999891,72.33286136141298,81.42937747060338,131.2566495458424,3914.712695555961,290.3244749999999,10.013375250912098,0.03162277660168371,29.968400000000003
219.49900000000255,19.495000000002705,88.23526816609751,71.33390223841826,126.02511070219425,10853.23274177765,238.0000700000002,10.014717682596626,0.03162277660168371,29.914266666666663
239.49700000000362,0.5029999999983659,73.21546457042653,59.50099999999736,119.00199999999472,10853.23274177765,286.82465000000013,10.010046023534905,0.03162277660168371,29.885733333333324
