pat_mean_ms,pat_std_ms,heart_rate_bpm,sdnn,rmssd,ppg_amplitude,pulse_width_ms,accel_motion,gyro_motion,temperature
186.66499999999974,18.855006567664173,89.20646390037422,105.80793948281946,186.02708442992903,2842.280638698142,235.40894999999998,9.967936563154941,0.0428431619615357,34.20624161073827
146.67066666666648,37.71872567954627,96.85265200721065,86.84980062836955,138.21672869929108,2716.1254001024745,216.82421250000007,9.968166842457135,0.04253835482370008,34.21899328859061
173.99299999999997,49.973813669427585,54.23292498953758,123.9412810191455,200.806785364689,3378.370008207702,387.21864999999985,9.968066160732782,0.042393644349535374,34.308657718120806
192.19520000000009,46.513803970004176,89.55207173120941,76.29118889286914,131.4589467184833,3378.370008207702,234.50043750000012,9.968285687100604,0.04226728632052993,34.33885906040268
199.74999999999986,48.990499124829455,81.09932842997777,88.51170138603098,152.1176913143226,2323.8934477896755,258.9417250000002,9.967720796230086,0.042182625367812,34.32664429530202
130.17074999999954,17.22417280125555,92.62140814179237,117.59170364035047,236.65992883249197,2510.0934944772716,226.7294399999997,9.970998302058,0.041801768808594424,34.32651006711409
151.86220000000077,45.875843383636195,82.38806757139722,78.63865892905326,103.8498079716562,2724.5067441304163,254.89128000000088,9.966538245336706,0.042129732230877105,34.33496644295302
140.24150000000014,19.744150659117317,104.65216672136671,18.87796662264269,17.05822299654845,2724.5067441304163,200.66474166666683,9.969259604664169,0.042205074430568965,34.33577181208053
126.50033333333255,14.986016978799077,107.16984097781784,0.6393688852530026,0.9097440116157766,2535.5934829914254,195.9506499999996,9.969553445952426,0.042123413606106476,34.35268456375839
124.75075000000047,30.9451515982327,108.21947527983765,33.52078059280538,52.16124940349073,2184.561448451467,194.05009999999976,9.971944055601877,0.04202682606162538,34.34436241610738
140.1545000000013,20.157499999996276,107.13541984027466,66.7662940757493,123.92031452740733,1988.1190248532387,196.01360624999967,9.96972294898174,0.041771682980177485,34.30597315436241
139.99800000000207,20.00099999999705,101.86752274192447,70.4665736516548,111.66276164415657,1636.5873631507452,206.15009999999995,9.969223273491297,0.04186693943155112,34.330134228187916
