timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
2451957,1528.5,1,210103.0,253420,0.3,-0.43,9.930000000000001,-0.03,-0.01,-0.0,31.849999999999998,0.030455,1.0387089797566424,-57.525549608040414,9.943832259244925,0.03162277660168379,0.0046435552104524104,-0.13477031979596202
2492196,1614.0,1,210025.0,253136,0.31,-0.43,9.98,-0.03,-0.01,-0.0,31.849999999999998,0.070694,69.98104975333413,-117.52218805523053,9.994068240711588,0.03162277660168379,1.0343836182956816,-0.277196799452161
2532187,1710.0,1,209845.0,253060,0.32,-0.44,9.96,-0.03,-0.01,-0.0,31.849999999999998,0.110685,145.2582321168486,-176.4845674619434,9.974848369774852,0.03162277660168379,2.1587424614406197,-0.41716804364850296
2572190,1749.0,1,209830.0,253046,0.31,-0.44,9.96,-0.03,-0.01,-0.0,31.849999999999998,0.150688,171.85701045772896,-227.7805358359716,9.974532570501738,0.03162277660168379,2.5560284743522304,-0.5389399359604249
2612187,1775.0,1,209724.0,252813,0.33,-0.45,9.97,-0.03,-0.01,-0.0,31.849999999999998,0.190685,175.9425734169901,-257.72661858759534,9.985604638678621,0.03162277660168379,2.6170514656258397,-0.6100291712275175
2652190,1788.0,1,209633.0,252777,0.33,-0.44,9.97,-0.03,-0.01,-0.0,31.849999999999998,0.230688,177.9573794700168,-250.29324404855168,9.985158987216979,0.03162277660168379,2.647145113286602,-0.592383026460692
2692187,1798.0,1,209665.0,253151,0.34,-0.45,9.99,-0.03,-0.01,-0.0,31.849999999999998,0.270685,167.98478723310458,-194.83384364696082,10.005908254626364,0.03162277660168379,2.498191978769635,-0.4607275309616418
2732190,1810.0,1,209753.0,253409,0.33,-0.46,9.98,-0.03,-0.01,-0.0,31.849999999999998,0.310688,168.38625517699776,-91.36843974938627,9.996044217589276,0.03162277660168379,2.504188404496301,-0.2151102159797476
2772187,1812.0,1,209899.0,253603,0.35,-0.45,9.96,-0.03,-0.01,-0.0,31.849999999999998,0.350685,154.66965719942894,48.70356422586345,9.976301920050336,0.03162277660168379,2.29931386283946,0.11740778737712668
2812190,1810.0,1,209926.0,253524,0.35,-0.45,9.98,-0.03,-0.01,-0.0,31.849999999999998,0.390688,138.26516950285597,202.51046954533328,9.996269304095405,0.03162277660168379,2.054292327364935,0.4825311782609097
2852187,1798.0,1,209952.0,253632,0.33,-0.47,9.97,-0.03,-0.01,-0.01,31.849999999999998,0.430685,117.5552244963154,333.3136803846737,9.986525922461725,0.033166247903554,1.7449634035390709,0.7930459225823451
2892190,1727.0,1,209942.0,253854,0.35000000000000003,-0.43,9.930000000000001,-0.03,-0.01,-0.0,31.849999999999998,0.470688,27.500707287214357,393.03888301306466,9.945466303798934,0.03162277660168379,0.3998865872968542,0.9348280386687718
2932187,1648.0,1,210014.0,254023,0.32,-0.43,9.99,-0.03,-0.01,-0.01,31.849999999999998,0.510685,-53.541568349503024,341.2381267343821,10.004369045572039,0.033166247903554,-0.8105811323995371,0.8118578264827083
2972191,1652.0,1,209885.0,253031,0.34,-0.43,9.97,-0.03,-0.01,-0.0,31.849999999999998,0.550689,-69.21874952932266,176.20942028809682,9.985058838084031,0.03162277660168379,-1.0447394356420212,0.4200949159314839
