timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1957947,1685.0,1,192444.0,223866,-1.0,-0.77,9.850000000000001,-0.03,-0.01,-0.0,30.45,0.030466,1.0173239889798302,88.38616530382325,9.93052868683234,0.03162277660168379,0.0009843653821895828,0.23190323265116977
1998208,1827.0,1,192471.0,224170,-1.03,-0.76,9.850000000000001,-0.03,-0.01,-0.0,30.45,0.070727,134.7866811520315,260.136192961682,9.93282437174845,0.03162277660168379,0.818764388352205,0.684314703633885
2038199,1939.0,1,192620.0,224060,-1.04,-0.77,9.9,-0.03,-0.01,-0.0,30.45,0.110718,201.87986065293686,251.3768258602608,9.984212537801866,0.03162277660168379,1.2289290406836333,0.6612414138692633
2078209,2113.0,1,192237.0,221849,-1.03,-0.77,9.9,-0.03,-0.01,-0.0,30.45,0.150728,394.3933071687061,12.060156908574982,9.983175847394456,0.03162277660168379,2.4058327356143527,0.030850794970509406
2118206,2192.0,1,191520.0,220161,-1.02,-0.79,9.89,-0.03,-0.01,-0.0,30.45,0.190725,420.6956247254062,-343.18168444088843,9.973795666645673,0.03162277660168379,2.566628229529038,-0.9049015084857589
2158199,1939.0,1,191264.0,219982,-1.05,-0.77,9.86,-0.03,-0.01,-0.01,30.45,0.230718,173.5961182996146,-616.9183948639119,9.945602043114333,0.033166247903554,1.0560203868490723,-1.6259589051759826
2198199,1829.0,1,191359.0,220408,-1.02,-0.78,9.88,-0.03,-0.01,-0.0,30.45,0.270718,45.167315091093066,-663.2675857541287,9.963091889569222,0.03162277660168379,0.270889084245447,-1.7480485835035668
2238199,1843.0,1,191428.0,221015,-1.02,-0.77,9.91,-0.03,-0.01,-0.0,30.45,0.310718,24.9373091931787,-476.94742149498256,9.99206685325914,0.03162277660168379,0.14721580780355742,-1.2572575150203567
2278199,1841.0,1,191605.0,221725,-1.03,-0.77,9.88,-0.03,-0.01,-0.0,30.45,0.350718,38.10595889690924,-183.7260401166861,9.963342812530342,0.03162277660168379,0.22772048305645876,-0.48487501073801226
2318220,1819.0,1,191805.0,221871,-1.05,-0.77,9.88,-0.03,-0.01,-0.0,30.45,0.390739,-17.325868111264597,47.03737274031994,9.96543024660752,0.03162277660168379,-0.11115414208478523,0.12298524106703433
2358199,1931.0,1,191793.0,221849,-1.04,-0.77,9.88,-0.03,-0.01,-0.0,30.45,0.430718,65.83697096303851,104.67867669353564,9.964381566359249,0.03162277660168379,0.3972500985481358,0.2748197849471959
2398199,2017.0,1,191669.0,221649,-1.03,-0.76,9.89,-0.03,-0.01,-0.01,30.45,0.470718,217.75140362360943,-3.5848155904393764,9.972492165953303,0.033166247903554,1.3259574711881288,-0.010360057326196739
2438199,1783.0,1,191555.0,221335,-1.03,-0.78,9.87,-0.03,-0.01,-0.0,30.45,0.510718,-176.63754609277453,-163.3543543778305,9.954205141546963,0.03162277660168379,-1.0850835265275172,-0.4312133931115329
2478199,1616.0,1,191358.0,221269,-1.04,-0.76,9.89,-0.03,-0.01,-0.01,30.45,0.550718,-135.59614299481777,-225.34259849910342,9.973529966867298,0.033166247903554,-0.8341827202445137,-0.5944983316293143
2518222,2309.125,1,191528.0,221826,-1.03,-0.78,9.86,-0.03,-0.01,-0.0,30.45,0.590741,293.4435925501599,-101.68520407817535,9.944289818785451,0.03162277660168379,1.7886909500038768,-0.2687689884043612
2557199,1652.0,1,191689.0,222519,-1.04,-0.78,9.9,-0.03,-0.01,-0.0,30.45,0.629718,-112.98075742181231,167.59115643001076,9.984988733093292,0.03162277660168379,-0.6959267629341613,0.4405392779154791
2597199,1702.0,1,191951.0,223071,-1.03,-0.78,9.9,-0.03,-0.01,-0.01,30.45,0.669718,-285.91800750451955,423.771817628215,9.983952123282643,0.033166247903554,-1.7531541530054533,1.1153518025509068
2637200,1823.0,1,192115.0,223536,-1.04,-0.77,9.86,-0.03,-0.01,-0.0,30.45,0.709719,-15.238741520040012,480.8935952259469,9.944551271927757,0.03162277660168379,-0.09839478921122288,1.2658178477711035
2677199,1989.0,1,192143.0,222222,-1.04,-0.78,9.9,-0.03,-0.01,-0.0,30.45,0.749718,64.26197465300845,249.1752423429849,9.984988733093292,0.03162277660168379,0.38762158162983945,0.6554421621828167
2717200,2158.0,1,191325.0,219678,-1.04,-0.76,9.89,-0.03,-0.01,-0.0,30.45,0.789719,262.7536783618556,-194.83002962829786,9.973529966867298,0.03162277660168379,1.6010725053755765,-0.5141243348704795
2757199,2128.0,1,190802.0,218611,-1.05,-0.78,9.89,-0.03,-0.01,-0.0,30.45,0.829718,226.79778298432544,-649.2934959984999,9.976121490840015,0.03162277660168379,1.3812612304219005,-1.711239049390521
2797199,1867.0,1,190758.0,218862,-1.03,-0.79,9.9,-0.03,-0.01,-0.01,30.45,0.869718,-23.040102098149283,-914.3027888799094,9.984738354108234,0.033166247903554,-0.14608730241502957,-2.409307315530225
2837206,1840.0,1,190892.0,219472,-1.02,-0.77,9.9,-0.03,-0.01,-0.0,30.45,0.909725,-82.0836497336817,-910.8394383707893,9.982149067209926,0.03162277660168379,-0.5070416701837457,-2.4001844087119446
2877199,1812.0,1,191114.0,220022,-1.05,-0.77,9.88,-0.03,-0.01,-0.0,30.45,0.949718,-46.995033459091026,-708.5571951519912,9.96543024660752,0.03162277660168379,-0.2925323832171894,-1.8673471890836286
2917199,1795.0,1,191326.0,220621,-1.04,-0.79,9.91,-0.03,-0.01,-0.0,30.45,0.989718,-131.9757027639874,-457.35751221032,9.99568907079447,0.03162277660168379,-0.8120496715559326,-1.2056551962507351
2957199,1829.0,1,191539.0,220943,-1.05,-0.76,9.89,-0.03,-0.01,-0.0,30.45,1.029718,-38.63228279001215,-285.28618383987066,9.974577685295754,0.03162277660168379,-0.2414078911863583,-0.752397378225209
2997884,2037.0,1,191623.0,221131,-1.02,-0.78,9.88,-0.03,-0.01,-0.0,30.23,1.070403,166.35386915848318,-231.09975872227108,9.963091889569222,0.03162277660168379,1.011745922243774,-0.6096634256951801
3038235,1758.0,1,191679.0,221468,-1.02,-0.77,9.9,-0.03,-0.01,-0.01,30.23,1.110754,-168.4136288029404,-239.8583872401753,9.982149067209926,0.033166247903554,-1.0348077727015754,-0.6327347699366486
3078216,1706.0,1,191910.0,221964,-1.03,-0.77,9.9,-0.03,-0.01,-0.0,30.23,1.150735,-81.34176595499662,-209.2085013025052,9.983175847394456,0.03162277660168379,-0.5025062687551909,-0.5519990625157637
3118200,2309.125,1,192050.0,222509,-1.04,-0.78,9.9,-0.03,-0.01,-0.0,30.23,1.190719,340.5346180975232,-56.89858980279842,9.984988733093292,0.03162277660168379,2.07657526649098,-0.15079533610881451
3158199,1657.0,1,192268.0,223364,-1.03,-0.78,9.89,-0.03,-0.01,-0.01,30.23,1.230718,-99.04376706915771,220.95600509497072,9.974036294299315,0.033166247903554,-0.6107249459228523,0.5811090933182415
3198199,1604.0,1,192574.0,224277,-1.04,-0.79,9.87,-0.03,-0.01,-0.0,30.23,1.270718,-332.6151461807355,530.8830722589618,9.956033346669745,0.03162277660168379,-2.0386304978810776,1.3974965039353728
3238199,1678.0,1,192939.0,225315,-1.02,-0.77,9.91,-0.03,-0.01,-0.01,30.23,1.310718,-114.97201598297961,724.8175045744662,9.99206685325914,0.033166247903554,-0.7081000401811004,1.9083445252983584
3278199,1819.0,1,193324.0,225942,-1.04,-0.81,9.88,-0.03,-0.01,-0.01,30.23,1.350718,-45.224184115099575,694.0309411333642,9.967552357524891,0.033166247903554,-0.28170654650900673,1.8272487919070495
3318199,1983.0,1,192813.0,223647,-1.02,-0.75,9.9,-0.03,-0.01,-0.01,30.23,1.390718,150.5878247857943,454.8277218200316,9.980626232857336,0.033166247903554,0.9153624424792095,1.197157013820549
3358200,2057.0,1,192312.0,223124,-1.05,-0.78,9.92,-0.03,-0.01,-0.0,30.23,1.430719,231.8275238097196,153.3658860395315,10.005863281096739,0.03162277660168379,1.4120098387351665,0.4030681019847012
3398199,1858.0,1,192450.0,223528,-1.02,-0.77,9.87,-0.03,-0.01,-0.0,30.23,1.470718,35.48348291579878,-26.21303175844566,9.952396696273716,0.03162277660168379,0.21168834749452464,-0.0699656638107332
3438199,1679.0,1,192572.0,224119,-1.05,-0.78,9.92,-0.03,-0.01,-0.0,30.23,1.510718,-155.7407822324235,16.750878643267942,10.005863281096739,0.03162277660168379,-0.9573341196967203,0.0432067540868044
3478199,1686.0,1,192806.0,224953,-1.0,-0.77,9.88,-0.03,-0.01,-0.01,30.23,1.550718,-104.30160662324334,240.7803450121613,9.960286140468055,0.033166247903554,-0.6428680035146731,0.633328932263852
3518200,1676.0,1,193177.0,226005,-1.02,-0.75,9.9,-0.03,-0.01,-0.01,30.23,1.590719,-159.88937304904437,503.27263813171515,9.980626232857336,0.033166247903554,-0.9826959422042033,1.324767100113309
3557212,1685.0,1,193334.0,226130,-1.0,-0.77,9.88,-0.03,-0.01,-0.0,30.23,1.629731,-119.1818308988293,660.4575662808306,9.960286140468055,0.03162277660168379,-0.7338361475497465,1.73881224193952
3597199,1933.0,1,193259.0,225786,-1.03,-0.76,9.86,-0.03,-0.01,-0.0,30.23,1.669718,156.88899266328036,652.4712067465749,9.942741070751062,0.03162277660168379,0.9538837400384667,1.7177751526652922
3637199,1726.0,1,193161.0,225683,-0.95,-0.75,9.89,-0.03,-0.01,-0.0,30.23,1.709718,-152.56619166708728,524.6742641985635,9.96378943976638,0.03162277660168379,-0.9379267098048074,1.3811417118811335
3677199,1635.0,1,193203.0,225843,-0.96,-0.76,9.89,-0.03,-0.01,-0.01,30.23,1.749718,-56.49530684902845,385.95005689385323,9.965505506495896,0.033166247903554,-0.3506109593261756,1.015724462501358
3717199,2309.125,1,193206.0,225762,-1.03,-0.77,9.89,-0.03,-0.01,-0.01,30.23,1.789718,373.66189162479856,337.7579591577973,9.973259246605396,0.033166247903554,2.279094162302434,0.8887803325711744
3757192,1525.0,1,193173.0,225733,-1.01,-0.79,9.91,-0.03,-0.01,-0.01,30.23,1.829711,-149.5591239088519,410.8304231411143,9.992612271073066,0.033166247903554,-0.9195434268724935,1.081262519443831
3797199,1569.0,1,193190.0,225924,-0.96,-0.78,9.89,-0.03,-0.01,-0.01,30.23,1.869718,-335.6299663434462,537.2214466603509,9.967050717238275,0.033166247903554,-2.057061174040393,1.4141925902514931
3837199,1683.0,1,193314.0,226231,-1.02,-0.77,9.91,-0.03,-0.01,-0.0,30.23,1.909718,-60.77210144583118,577.7557799054193,9.99206685325914,0.03162277660168379,-0.37675653748985244,1.5209651921472918
3877180,1775.0,1,193414.0,226386,-1.01,-0.8,9.88,-0.03,-0.01,-0.0,30.23,1.949699,-51.11540848908341,405.2058228500638,9.963658966464077,0.03162277660168379,-0.31772171250853887,1.066446605140556
3917200,1954.0,1,193007.0,224042,-0.97,-0.75,9.87,-0.03,-0.01,-0.0,30.23,1.989719,137.03385677480438,1.2674874018729112,9.94586848897571,0.03162277660168379,0.8325021783168296,0.0024215274242810917
3957231,2023.0,1,192218.0,222266,-1.01,-0.77,9.88,-0.03,-0.01,-0.01,30.23,2.02975,232.4975331381693,-506.22616065641085,9.96129509652234,0.033166247903554,1.4161058458897935,-1.3343814470113795
3997885,1904.0,1,191757.0,221828,-1.04,-0.79,9.91,-0.03,-0.01,-0.01,30.720000000000002,2.070404,77.29638280933891,-910.0470499442293,9.99568907079447,0.033166247903554,0.46730559019161994,-2.3980971565668456
4038179,1742.0,1,191768.0,222012,-0.99,-0.74,9.89,-0.03,-0.01,-0.0,30.720000000000002,2.110698,-77.69870478221164,-1055.047630060883,9.966935336401056,0.03162277660168379,-0.4802349301411472,-2.780047172170937
