timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2417493,1294,1,201476,230249,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2447965,1008,1,201127,230087,1.23,-0.78,9.65,-0.03,-0.01,-0.00,38.01
2488204,816,1,201042,230023,1.32,-0.81,9.90,-0.03,-0.01,-0.00,38.01
2528194,784,1,201098,230615,1.33,-0.80,9.90,-0.03,0.00,-0.00,38.01
2568178,801,1,201411,231373,1.27,-0.81,9.93,-0.04,-0.01,-0.01,38.01
2608194,719,1,201888,231996,1.28,-0.81,9.91,-0.03,-0.01,-0.00,38.01
2648198,923,1,202014,232284,1.30,-0.80,9.89,-0.03,-0.01,-0.00,38.01
2688194,985,1,201906,232203,1.30,-0.80,9.91,-0.03,-0.02,-0.00,38.01
2728198,1007,1,201824,232163,1.30,-0.82,9.91,-0.03,-0.01,-0.00,38.01
2768194,1023,1,201616,232122,1.32,-0.78,9.90,-0.03,-0.01,-0.01,38.01
2808232,1199,1,201571,231492,1.31,-0.80,9.90,-0.03,-0.01,-0.00,38.01
2848194,1245,1,201231,230437,1.27,-0.81,9.93,-0.03,-0.01,-0.00,38.01
2888198,1327,1,200846,229610,1.30,-0.81,9.89,-0.03,-0.01,-0.00,38.01
2928194,1462,1,200551,229176,1.32,-0.80,9.92,-0.03,-0.01,-0.00,38.01
2968197,1602,1,200511,229181,1.28,-0.82,9.90,-0.03,-0.00,-0.00,38.01
3008235,1712,1,200489,229288,1.30,-0.80,9.90,-0.03,-0.01,-0.00,38.01
3048198,1840,1,200496,229368,1.29,-0.79,9.90,-0.03,-0.01,-0.00,38.01
3088194,1950,1,200598,229675,1.29,-0.78,9.91,-0.03,-0.01,-0.00,38.01
3128198,2066,1,200818,230054,1.26,-0.80,9.90,-0.04,-0.01,-0.00,38.01
3168195,2085,1,201077,230637,1.28,-0.81,9.92,-0.04,-0.01,-0.00,38.01
3208198,2137,1,201232,230894,1.30,-0.80,9.89,-0.03,-0.01,-0.01,38.01
3248194,2086,1,201319,230929,1.29,-0.78,9.87,-0.04,-0.01,-0.00,38.01
3288198,2064,1,201260,230989,1.29,-0.79,9.90,-0.03,-0.01,-0.00,38.01
3328194,2083,1,201257,231069,1.30,-0.80,9.88,-0.03,-0.01,-0.00,38.01
3368198,2085,1,201322,231220,1.27,-0.80,9.91,-0.03,-0.01,-0.00,38.01
3408194,2030,1,201291,231128,1.31,-0.79,9.90,-0.03,-0.01,-0.00,38.01
3448198,1920,1,201131,230045,1.30,-0.81,9.91,-0.03,-0.01,-0.00,38.01
3488881,1883,1,200836,229405,1.28,-0.79,9.91,-0.03,-0.01,-0.00,37.69
3527198,1894,1,200715,229345,1.28,-0.81,9.88,-0.03,-0.01,-0.00,37.69
3567198,1833,1,200677,229416,1.28,-0.80,9.90,-0.03,-0.01,-0.00,37.69
3607198,1859,1,200683,229885,1.30,-0.79,9.89,-0.03,-0.01,-0.00,37.69
3648195,1874,1,200917,230401,1.29,-0.81,9.90,-0.03,-0.01,-0.00,37.69
3688198,1834,1,201102,230841,1.28,-0.79,9.88,-0.04,-0.01,-0.00,37.69
3728195,1777,1,201231,231031,1.30,-0.80,9.91,-0.04,-0.01,-0.00,37.69
3768198,1665,1,201232,231431,1.29,-0.84,9.90,-0.03,-0.01,-0.00,37.69
3808195,1501,1,201541,232026,1.30,-0.79,9.91,-0.04,-0.01,-0.00,37.69
3848198,1566,1,201609,231861,1.29,-0.79,9.90,-0.03,-0.01,-0.00,37.69
3888195,1704,1,201208,231293,1.28,-0.80,9.90,-0.03,-0.01,-0.00,37.69
3928198,1676,1,200871,230867,1.28,-0.80,9.89,-0.03,-0.01,-0.00,37.69
3968195,1559,1,200662,230720,1.30,-0.81,9.90,-0.03,-0.01,-0.00,37.69
4008198,1529,1,200683,230639,1.28,-0.78,9.88,-0.03,-0.01,-0.00,37.69
4048195,1642,1,200375,229699,1.29,-0.77,9.87,-0.03,-0.01,-0.00,37.69
4088198,1632,1,200060,228968,1.31,-0.80,9.89,-0.03,-0.01,-0.00,37.69
4128195,1614,1,199970,228810,1.30,-0.81,9.90,-0.03,-0.01,-0.00,37.69
4168198,1574,1,199915,228755,1.27,-0.82,9.91,-0.03,-0.01,-0.00,37.69
4208195,1675,1,199844,228731,1.28,-0.79,9.91,-0.03,-0.01,-0.00,37.69
4248198,1742,1,199813,228841,1.29,-0.79,9.90,-0.03,-0.01,-0.00,37.69
4288195,1782,1,199796,228789,1.31,-0.83,9.91,-0.03,-0.01,-0.01,37.69
4328198,1886,1,199706,228708,1.28,-0.79,9.89,-0.03,-0.01,-0.00,37.69
4368195,1907,1,199639,228601,1.27,-0.78,9.91,-0.03,-0.01,-0.00,37.69
4408197,1946,1,199634,228668,1.28,-0.79,9.89,-0.03,-0.01,-0.01,37.69
4448210,1924,1,199648,228876,1.28,-0.79,9.91,-0.03,-0.01,-0.00,37.69
4488884,1816,1,199859,229038,1.29,-0.78,9.90,-0.03,-0.01,-0.00,37.03
4527194,1797,1,199951,229291,1.29,-0.80,9.89,-0.03,-0.01,-0.00,37.03
4567198,1791,1,200021,229545,1.27,-0.79,9.91,-0.03,-0.01,-0.00,37.03
4607195,1702,1,200111,229538,1.29,-0.81,9.91,-0.03,-0.01,-0.00,37.03
4647227,1723,1,199986,228650,1.29,-0.79,9.89,-0.04,-0.01,-0.00,37.03
4687195,1638,1,199755,228285,1.27,-0.77,9.89,-0.04,-0.01,-0.00,37.03
4727198,1664,1,199740,228158,1.27,-0.79,9.92,-0.03,-0.01,-0.00,37.03
4767195,1698,1,199658,227976,1.29,-0.81,9.88,-0.03,-0.01,-0.00,37.03
4807198,1741,1,199555,227866,1.27,-0.79,9.91,-0.03,-0.01,-0.00,37.03
4847195,1790,1,199547,228061,1.27,-0.78,9.90,-0.03,-0.01,-0.00,37.03
4887198,1807,1,199587,228229,1.29,-0.79,9.90,-0.03,-0.01,-0.00,37.03
4927194,1786,1,199692,228438,1.30,-0.81,9.87,-0.03,-0.01,-0.00,37.03
4967198,1846,1,199777,228705,1.29,-0.81,9.92,-0.03,-0.01,-0.00,37.03
5007195,1789,1,199811,229054,1.28,-0.79,9.90,-0.03,-0.01,-0.00,37.03
5046198,1805,1,199835,229209,1.29,-0.80,9.89,-0.03,-0.01,-0.00,37.03
5086195,1840,1,199942,229395,1.28,-0.81,9.92,-0.03,-0.01,-0.00,37.03
5126198,1853,1,199935,229586,1.28,-0.80,9.90,-0.03,-0.01,-0.00,37.03
5166194,1917,1,199973,229673,1.27,-0.78,9.88,-0.03,-0.01,-0.00,37.03
5206198,1968,1,200045,229636,1.30,-0.78,9.87,-0.03,-0.01,-0.00,37.03
