timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2418484,813,1,188863,226423,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448955,331,1,188974,226578,0.27,-0.25,9.70,-0.03,-0.01,-0.00,30.63
2489196,627,1,188949,226632,0.29,-0.26,9.94,-0.03,-0.01,-0.00,30.63
2529185,435,1,189014,226939,0.26,-0.26,9.97,-0.03,-0.01,-0.00,30.63
2569189,550,1,189204,227465,0.29,-0.24,9.99,-0.03,-0.01,-0.00,30.63
2609203,2510,1,189369,228076,0.30,-0.25,10.00,-0.03,-0.01,-0.00,30.63
2649189,726,1,189641,228685,0.28,-0.26,9.96,-0.03,-0.01,-0.01,30.63
2689186,998,1,189865,229293,0.27,-0.26,9.98,-0.03,-0.01,-0.01,30.63
2729189,1277,1,190059,229828,0.29,-0.25,9.98,-0.03,-0.01,-0.01,30.63
2769189,1522,1,190289,229555,0.28,-0.25,9.97,-0.03,-0.01,-0.00,30.63
2809190,1791,1,189183,224719,0.29,-0.25,10.00,-0.03,-0.01,-0.01,30.63
2849186,2041,1,188142,223710,0.29,-0.26,9.98,-0.03,-0.01,-0.00,30.63
2889189,1975,1,188142,223843,0.27,-0.25,9.97,-0.03,-0.01,-0.00,30.63
2929187,1867,1,188320,224174,0.27,-0.26,9.95,-0.03,-0.01,-0.00,30.63
2969189,1998,1,188494,224696,0.26,-0.26,9.99,-0.03,-0.01,-0.01,30.63
3009186,2001,1,188828,225623,0.29,-0.23,9.95,-0.03,-0.01,-0.00,30.63
3049189,2118,1,189123,225717,0.27,-0.26,9.98,-0.03,-0.01,-0.00,30.63
3089186,2091,1,189097,225545,0.29,-0.24,9.98,-0.03,-0.01,-0.00,30.63
3129189,1950,1,189085,225462,0.27,-0.25,9.98,-0.03,-0.01,-0.01,30.63
3169186,1760,1,189087,225592,0.28,-0.25,9.99,-0.03,-0.01,-0.00,30.63
3209190,3165,1,189145,225936,0.28,-0.25,9.98,-0.03,-0.01,-0.01,30.63
3249189,1781,1,189336,226325,0.27,-0.23,9.98,-0.03,-0.01,-0.00,30.63
