timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2421484,2221,1,200115,213808,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2451955,3001,1,200545,215281,-0.83,-0.13,9.67,-0.04,-0.01,-0.00,32.85
2492212,3135,1,201041,216225,-0.83,-0.13,9.92,-0.03,-0.01,-0.01,32.85
2532202,2865,1,201041,215949,-0.84,-0.14,9.90,-0.03,-0.01,-0.01,32.85
2572218,3409,1,201007,216421,-0.84,-0.14,9.90,-0.04,-0.01,-0.01,32.85
2612201,2603,1,201227,216526,-0.85,-0.13,9.91,-0.04,-0.01,-0.01,32.85
2652203,2589,1,201242,216509,-0.84,-0.13,9.90,-0.03,-0.01,-0.01,32.85
2692201,2541,1,201343,217025,-0.85,-0.14,9.96,-0.04,-0.01,-0.01,32.85
2732203,2666,1,201594,217043,-0.86,-0.12,9.92,-0.03,-0.00,-0.01,32.85
2772223,2764,1,200922,213310,-0.86,-0.11,9.92,-0.03,-0.01,-0.01,32.85
2812203,2747,1,199599,211262,-0.84,-0.13,9.90,-0.04,-0.01,-0.00,32.85
2852201,2381,1,199327,211351,-0.84,-0.13,9.92,-0.04,-0.01,-0.01,32.85
2892203,2206,1,199495,211933,-0.86,-0.13,9.92,-0.03,-0.01,-0.01,32.85
2932201,2259,1,199672,212272,-0.85,-0.14,9.93,-0.03,-0.01,-0.01,32.85
2972203,2263,1,199840,212698,-0.85,-0.12,9.90,-0.03,-0.01,-0.01,32.85
3011201,2057,1,199936,212991,-0.85,-0.13,9.93,-0.04,-0.00,-0.01,32.85
3051203,1683,1,200034,213635,-0.85,-0.12,9.92,-0.03,-0.00,-0.01,32.85
3091201,1223,1,200368,215495,-0.84,-0.13,9.93,-0.03,-0.01,-0.01,32.85
3131203,544,1,201319,219215,-0.83,-0.13,9.91,-0.04,-0.01,-0.01,32.85
3171201,941,1,202616,222143,-0.85,-0.11,9.91,-0.04,-0.01,-0.01,32.85
3211226,899,1,203258,222961,-0.85,-0.12,9.93,-0.03,-0.01,-0.01,32.85
3251201,1086,1,203623,223545,-0.82,-0.11,9.92,-0.03,-0.01,-0.01,32.85
3291203,1495,1,203040,220297,-0.85,-0.13,9.91,-0.03,-0.00,-0.01,32.85
3331201,1842,1,201871,218215,-0.83,-0.13,9.93,-0.03,-0.01,-0.01,32.85
3371203,1735,1,201852,219527,-0.83,-0.13,9.94,-0.04,-0.00,-0.01,32.85
3411208,1685,1,202174,220002,-0.85,-0.13,9.90,-0.04,-0.01,-0.01,32.85
3451203,1874,1,202384,220938,-0.85,-0.13,9.92,-0.03,-0.01,-0.01,32.85
3491888,2033,1,202761,221659,-0.84,-0.13,9.94,-0.04,-0.01,-0.01,32.81
3532203,2064,1,202872,221827,-0.85,-0.15,9.91,-0.03,-0.01,-0.01,32.81
3572202,2059,1,202929,221892,-0.83,-0.15,9.90,-0.03,-0.01,-0.01,32.81
3612203,3623,1,202824,221677,-0.85,-0.14,9.92,-0.04,-0.01,-0.01,32.81
3652201,1967,1,202803,221223,-0.86,-0.12,9.92,-0.03,-0.01,-0.00,32.81
3692203,2065,1,202718,220987,-0.86,-0.13,9.91,-0.04,-0.01,-0.01,32.81
3732201,2139,1,202854,221619,-0.85,-0.12,9.92,-0.04,-0.01,-0.01,32.81
3772203,2222,1,202959,220954,-0.83,-0.12,9.94,-0.03,-0.01,-0.00,32.81
3812201,2320,1,202102,217458,-0.85,-0.14,9.92,-0.04,-0.01,-0.01,32.81
3852203,2166,1,200882,215720,-0.86,-0.12,9.92,-0.04,-0.00,-0.01,32.81
3892201,1792,1,200724,216013,-0.85,-0.13,9.94,-0.03,-0.00,-0.01,32.81
3932202,1823,1,200880,216682,-0.86,-0.12,9.94,-0.03,-0.00,-0.01,32.81
3972201,1826,1,201122,217224,-0.84,-0.11,9.90,-0.03,-0.00,-0.01,32.81
4013202,1958,1,201191,217289,-0.84,-0.14,9.91,-0.03,-0.01,-0.01,32.81
4053201,2000,1,201237,217763,-0.86,-0.14,9.94,-0.04,-0.01,-0.01,32.81
4093203,2093,1,201366,217949,-0.85,-0.14,9.92,-0.03,-0.01,-0.01,32.81
4133201,2471,1,201304,217891,-0.84,-0.12,9.94,-0.04,-0.01,-0.01,32.81
4173203,2000,1,201391,218287,-0.83,-0.12,9.92,-0.03,-0.01,-0.01,32.81
4213239,2103,1,201500,219133,-0.85,-0.13,9.93,-0.04,-0.00,-0.01,32.81
4253203,2160,1,201709,219715,-0.86,-0.14,9.92,-0.04,-0.01,-0.00,32.81
4293201,2320,1,201637,218277,-0.85,-0.12,9.93,-0.03,-0.00,-0.01,32.81
4333203,2381,1,200553,215043,-0.86,-0.12,9.90,-0.03,-0.01,-0.01,32.81
4373201,2053,1,199741,213581,-0.87,-0.14,9.92,-0.03,-0.01,-0.01,32.81
4413241,1783,1,199599,213653,-0.84,-0.11,9.93,-0.03,-0.01,-0.01,32.81
4453202,1729,1,199778,214333,-0.85,-0.15,9.91,-0.04,-0.01,-0.01,32.81
4493889,1697,1,200139,214631,-0.84,-0.13,9.94,-0.03,-0.01,-0.00,32.91
4532201,1742,1,200167,214211,-0.83,-0.13,9.94,-0.04,-0.01,-0.00,32.91
4572203,1587,1,200101,214436,-0.85,-0.10,9.91,-0.03,-0.00,-0.00,32.91
4612201,1655,1,200134,214226,-0.86,-0.14,9.91,-0.03,-0.00,-0.01,32.91
4652203,1431,1,200055,214441,-0.85,-0.13,9.95,-0.03,-0.01,-0.01,32.91
4692202,1434,1,200352,215119,-0.85,-0.13,9.90,-0.04,-0.00,-0.01,32.91
4732203,1566,1,200401,215088,-0.85,-0.13,9.91,-0.04,-0.01,-0.01,32.91
4772201,1734,1,200522,215164,-0.86,-0.13,9.90,-0.03,-0.01,-0.00,32.91
4812203,1861,1,200111,212518,-0.84,-0.14,9.90,-0.03,-0.01,-0.01,32.91
4852201,1897,1,199042,210527,-0.85,-0.12,9.93,-0.04,-0.01,-0.01,32.91
4892203,1566,1,198717,210661,-0.85,-0.14,9.92,-0.04,-0.01,-0.01,32.91
4932202,1463,1,199064,211879,-0.87,-0.11,9.93,-0.03,-0.01,-0.01,32.91
4972203,1619,1,199430,212769,-0.85,-0.11,9.93,-0.04,-0.01,-0.00,32.91
5012201,1570,1,199798,213420,-0.85,-0.14,9.91,-0.04,-0.01,-0.01,32.91
5052203,1614,1,199910,213517,-0.87,-0.12,9.91,-0.04,-0.01,-0.00,32.91
5092201,1477,1,199919,213479,-0.85,-0.12,9.91,-0.03,-0.01,-0.01,32.91
5132203,3187,1,199910,213562,-0.86,-0.12,9.90,-0.03,-0.01,-0.01,32.91
5172202,1382,1,199967,213793,-0.86,-0.13,9.90,-0.04,-0.01,-0.01,32.91
5212203,1391,1,200151,214262,-0.85,-0.13,9.93,-0.03,-0.01,-0.01,32.91
5252226,1472,1,200269,214294,-0.84,-0.11,9.90,-0.03,-0.01,-0.00,32.91
5292203,1680,1,200247,213355,-0.85,-0.13,9.94,-0.03,-0.01,-0.01,32.91
5332202,1583,1,199459,210976,-0.86,-0.13,9.91,-0.04,-0.01,-0.01,32.91
5372203,1565,1,199025,210980,-0.84,-0.11,9.92,-0.03,-0.01,-0.01,32.91
5412202,1207,1,199159,211201,-0.85,-0.10,9.89,-0.03,-0.01,-0.01,32.91
5452203,1247,1,199383,211499,-0.86,-0.11,9.93,-0.03,-0.01,-0.01,32.91
5492202,1462,1,199552,211702,-0.85,-0.13,9.91,-0.03,-0.01,-0.01,32.91
5532890,1619,1,199604,210506,-0.85,-0.13,9.93,-0.03,-0.01,-0.01,32.89
5573201,1514,1,198978,209705,-0.83,-0.12,9.93,-0.03,-0.01,-0.01,32.89
5613203,1564,1,199243,210716,-0.85,-0.13,9.93,-0.04,-0.00,-0.01,32.89
5653201,1954,1,199439,211135,-0.85,-0.14,9.91,-0.03,0.00,-0.01,32.89
5693188,1650,1,199434,210570,-0.85,-0.13,9.91,-0.03,-0.00,-0.01,32.89
5733201,1815,1,199242,210690,-0.84,-0.13,9.92,-0.03,-0.01,-0.01,32.89
5773203,1995,1,199538,211400,-0.85,-0.11,9.94,-0.04,-0.01,-0.01,32.89
5813201,2559,1,199399,210297,-0.86,-0.13,9.90,-0.03,-0.00,-0.01,32.89
5853219,2827,1,198882,209401,-0.86,-0.13,9.92,-0.04,-0.01,-0.01,32.89
5893201,3347,1,198811,210052,-0.86,-0.14,9.91,-0.04,-0.01,-0.01,32.89
5933203,3184,1,199230,211570,-0.84,-0.12,9.88,-0.03,-0.01,-0.01,32.89
5973201,3248,1,199936,213730,-0.85,-0.13,9.89,-0.03,-0.00,-0.01,32.89
6013203,2289,1,200620,215389,-0.87,-0.12,9.92,-0.03,-0.01,-0.01,32.89
6053239,3631,1,200943,216166,-0.85,-0.15,9.93,-0.03,-0.00,-0.00,32.89
6093203,3345,1,201067,216110,-0.84,-0.14,9.85,-0.04,-0.00,-0.01,32.89
6133201,2524,1,200851,214874,-0.86,-0.14,9.90,-0.03,-0.00,-0.01,32.89
6173202,2015,1,200573,214403,-0.86,-0.14,9.87,-0.03,-0.01,-0.01,32.89
6213201,2748,1,200561,214190,-0.87,-0.11,9.90,-0.03,-0.00,-0.00,32.89
6253225,2860,1,200305,212515,-0.86,-0.14,9.92,-0.03,-0.01,-0.00,32.89
6293201,2768,1,199823,210557,-0.84,-0.12,9.92,-0.03,-0.01,-0.01,32.89
6333203,2846,1,198817,207255,-0.85,-0.13,9.91,-0.03,-0.01,-0.00,32.89
6373201,2559,1,197813,206429,-0.86,-0.12,9.90,-0.03,-0.00,-0.01,32.89
6413203,2173,1,197942,207242,-0.86,-0.13,9.89,-0.03,-0.00,-0.00,32.89
6453201,2007,1,198103,207279,-0.86,-0.14,9.95,-0.03,-0.01,-0.01,32.89
6493203,1735,1,198344,208471,-0.86,-0.13,9.90,-0.03,-0.01,-0.00,32.89
6533887,1879,1,198911,209445,-0.86,-0.13,9.93,-0.03,-0.01,-0.00,32.89
6572203,1754,1,199044,209487,-0.84,-0.12,9.93,-0.03,-0.01,-0.01,32.89
6612202,1823,1,199050,209410,-0.85,-0.13,9.93,-0.03,-0.01,-0.01,32.89
6652204,2862,1,198997,209367,-0.86,-0.12,9.92,-0.03,-0.01,-0.01,32.89
6692202,1767,1,199125,209680,-0.85,-0.13,9.91,-0.03,-0.01,-0.01,32.89
6732203,1724,1,199245,209764,-0.84,-0.10,9.91,-0.03,-0.01,-0.01,32.89
6772201,1887,1,199173,209472,-0.84,-0.14,9.91,-0.04,-0.01,-0.01,32.89
6812203,1993,1,198995,207790,-0.84,-0.12,9.90,-0.03,-0.01,-0.01,32.89
6852201,2084,1,197800,204697,-0.85,-0.14,9.93,-0.03,-0.01,-0.01,32.89
6892203,1905,1,196989,203585,-0.84,-0.13,9.91,-0.03,-0.01,-0.01,32.89
6932218,1712,1,196930,203908,-0.86,-0.11,9.91,-0.04,-0.01,-0.01,32.89
6972203,1709,1,197223,204922,-0.86,-0.12,9.95,-0.04,-0.01,-0.01,32.89
7012202,1791,1,197630,205689,-0.84,-0.12,9.90,-0.04,-0.01,-0.01,32.89
7052203,1936,1,197855,206163,-0.85,-0.12,9.92,-0.03,-0.01,-0.01,32.89
7093202,1787,1,198141,207113,-0.86,-0.12,9.90,-0.03,-0.00,-0.01,32.89
7133202,1827,1,198236,206721,-0.85,-0.13,9.95,-0.04,-0.01,-0.01,32.89
7173201,1691,1,198155,206937,-0.84,-0.13,9.92,-0.04,-0.01,-0.01,32.89
7213203,1744,1,198458,207985,-0.87,-0.13,9.91,-0.04,-0.00,-0.01,32.89
7253201,1808,1,198714,208869,-0.84,-0.11,9.91,-0.04,-0.01,-0.01,32.89
7293203,1913,1,198980,208934,-0.85,-0.13,9.94,-0.03,-0.01,-0.00,32.89
7333201,2153,1,198542,206487,-0.86,-0.12,9.92,-0.03,-0.01,-0.01,32.89
7373203,2182,1,197630,205057,-0.86,-0.14,9.89,-0.04,-0.00,-0.01,32.89
7413201,1985,1,197478,205160,-0.87,-0.13,9.89,-0.03,-0.01,-0.01,32.89
7453203,1951,1,197578,205704,-0.85,-0.13,9.92,-0.04,-0.01,-0.01,32.89
7493201,2045,1,197868,206272,-0.86,-0.12,9.87,-0.03,-0.01,-0.01,32.89
7533203,2163,1,198216,207181,-0.86,-0.14,9.91,-0.04,-0.01,-0.01,32.89
7573888,2327,1,198543,208076,-0.85,-0.13,9.88,-0.03,-0.01,-0.01,32.91
7612203,2078,1,198836,208516,-0.86,-0.13,9.91,-0.04,-0.00,-0.01,32.91
7652202,2016,1,198885,208568,-0.86,-0.12,9.92,-0.03,-0.01,-0.01,32.91
7692256,2073,1,199070,209384,-0.85,-0.13,9.91,-0.04,-0.01,-0.01,32.91
7732202,2061,1,199255,209630,-0.84,-0.11,9.92,-0.04,-0.01,-0.01,32.91
7772203,2141,1,199379,209870,-0.84,-0.14,9.92,-0.03,-0.01,-0.01,32.91
7812202,2239,1,199561,210243,-0.85,-0.12,9.90,-0.04,-0.01,-0.01,32.91
7852203,2426,1,199060,206747,-0.86,-0.14,9.90,-0.03,-0.01,-0.01,32.91
7892221,2551,1,197723,205134,-0.83,-0.12,9.89,-0.03,-0.01,-0.01,32.91
7932203,2314,1,197824,206217,-0.86,-0.13,9.91,-0.04,-0.00,-0.01,32.91
7972202,2198,1,198126,206892,-0.87,-0.12,9.93,-0.04,-0.00,-0.00,32.91
8012203,2227,1,198532,208495,-0.84,-0.12,9.92,-0.03,-0.01,-0.01,32.91
8052202,2199,1,199171,209863,-0.86,-0.11,9.91,-0.03,-0.00,-0.01,32.91
8092203,2350,1,199426,210060,-0.87,-0.11,9.91,-0.03,-0.01,-0.01,32.91
8132202,2261,1,199463,209884,-0.87,-0.13,9.94,-0.03,-0.01,-0.01,32.91
8172203,2253,1,199388,209401,-0.85,-0.13,9.91,-0.03,-0.01,-0.00,32.91
8212201,3583,1,199210,209300,-0.85,-0.14,9.90,-0.03,-0.01,-0.01,32.91
8252203,2150,1,199318,209585,-0.85,-0.13,9.94,-0.03,-0.01,-0.01,32.91
8292201,2223,1,199426,209990,-0.85,-0.12,9.87,-0.04,-0.01,-0.01,32.91
8332203,2346,1,199676,210345,-0.86,-0.13,9.92,-0.03,-0.00,-0.01,32.91
8372202,2461,1,199593,208718,-0.84,-0.12,9.91,-0.04,-0.01,-0.01,32.91
8412203,2672,1,198503,206174,-0.88,-0.13,9.92,-0.03,-0.01,-0.00,32.91
8452201,2464,1,198119,206702,-0.85,-0.12,9.91,-0.03,-0.00,-0.01,32.91
8492203,2257,1,198471,207445,-0.84,-0.13,9.90,-0.03,-0.00,-0.01,32.91
8532201,2203,1,198467,207136,-0.86,-0.13,9.94,-0.03,-0.01,-0.01,32.91
8572203,2215,1,198665,208264,-0.85,-0.12,9.92,-0.04,-0.01,-0.01,32.91
8612888,2303,1,199234,209859,-0.86,-0.14,9.90,-0.03,-0.00,-0.01,32.89
8653203,2245,1,199544,209865,-0.87,-0.15,9.93,-0.03,-0.01,-0.01,32.89
8693202,2211,1,199434,209706,-0.87,-0.15,9.93,-0.03,-0.01,-0.01,32.89
8733203,3651,1,199448,210070,-0.84,-0.13,9.91,-0.04,-0.01,-0.01,32.89
