timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1922488,2336,1,184109,198076,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1952954,2053,1,182764,194262,-0.88,-0.09,9.66,-0.04,-0.01,-0.01,34.63
1993215,1841,1,181541,191935,-0.92,-0.12,9.90,-0.03,-0.00,-0.01,34.63
2033206,1853,1,181074,191654,-0.92,-0.12,9.91,-0.04,0.00,-0.01,34.63
2073201,1846,1,181297,192967,-0.93,-0.11,9.92,-0.04,-0.01,-0.01,34.63
2113207,1802,1,182037,194607,-0.91,-0.11,9.92,-0.03,-0.00,-0.01,34.63
2153207,1851,1,182449,194668,-0.91,-0.13,9.93,-0.03,-0.01,-0.01,34.63
2193206,1817,1,182343,194511,-0.92,-0.10,9.91,-0.03,-0.01,-0.01,34.63
2233206,1951,1,182553,195105,-0.92,-0.13,9.93,-0.03,-0.01,-0.01,34.63
2273206,1790,1,182911,195539,-0.92,-0.11,9.93,-0.04,-0.01,-0.01,34.63
2313207,1808,1,183040,195984,-0.92,-0.11,9.91,-0.03,-0.01,-0.00,34.63
2353207,1698,1,183583,198887,-0.92,-0.12,9.91,-0.03,-0.01,-0.01,34.63
2393207,1712,1,185091,202686,-0.89,-0.12,9.90,-0.04,-0.02,-0.01,34.63
2433207,1729,1,186286,204366,-0.91,-0.12,9.91,-0.03,-0.01,-0.01,34.63
2473206,1982,1,186673,205332,-0.90,-0.12,9.89,-0.03,-0.01,-0.00,34.63
2513206,2145,1,187106,205767,-0.92,-0.12,9.91,-0.03,-0.01,-0.01,34.63
2553206,2246,1,186542,202092,-0.90,-0.12,9.90,-0.04,-0.01,-0.01,34.63
2593206,1999,1,185182,199935,-0.90,-0.10,9.91,-0.03,-0.01,-0.01,34.63
2633206,1803,1,184988,200034,-0.91,-0.12,9.93,-0.04,-0.01,-0.01,34.63
2673206,1808,1,185038,200368,-0.93,-0.12,9.92,-0.03,-0.01,-0.01,34.63
2713252,1828,1,185234,200752,-0.92,-0.13,9.93,-0.03,-0.00,-0.01,34.63
2753206,1808,1,185727,202563,-0.93,-0.12,9.95,-0.03,-0.01,-0.01,34.63
2793207,1840,1,186266,203609,-0.91,-0.13,9.91,-0.03,-0.01,-0.01,34.63
2833206,1842,1,186516,203798,-0.90,-0.13,9.94,-0.03,-0.01,-0.01,34.63
2873206,1982,1,186437,203506,-0.91,-0.11,9.92,-0.03,-0.01,-0.01,34.63
2913230,1893,1,186161,202600,-0.91,-0.12,9.92,-0.04,-0.01,-0.01,34.63
2953207,1895,1,185533,199822,-0.91,-0.10,9.93,-0.03,-0.01,-0.01,34.63
2993893,3583,1,184570,197778,-0.89,-0.13,9.91,-0.04,-0.01,-0.01,34.63
3032206,1851,1,184031,197109,-0.91,-0.12,9.95,-0.03,-0.01,-0.01,34.63
3072224,1879,1,183968,197280,-0.90,-0.11,9.94,-0.04,-0.01,-0.00,34.63
3112207,1936,1,184031,197549,-0.92,-0.13,9.91,-0.03,-0.01,-0.00,34.63
3152207,2065,1,184270,197843,-0.89,-0.11,9.93,-0.04,-0.01,-0.01,34.63
3192207,2270,1,183998,195326,-0.90,-0.12,9.92,-0.03,-0.01,-0.00,34.63
3232207,2197,1,182627,192124,-0.94,-0.13,9.94,-0.04,-0.01,-0.00,34.63
3272206,1913,1,182178,192319,-0.92,-0.11,9.92,-0.04,-0.01,-0.01,34.63
3312207,1860,1,182554,193679,-0.91,-0.11,9.93,-0.04,-0.00,-0.01,34.63
3352207,1893,1,183010,194646,-0.91,-0.11,9.94,-0.03,-0.01,-0.01,34.63
3392207,1927,1,183532,196509,-0.91,-0.13,9.94,-0.03,-0.01,-0.01,34.63
3432206,1943,1,184255,197912,-0.91,-0.12,9.93,-0.03,-0.01,-0.01,34.63
3472207,1965,1,184617,198783,-0.92,-0.12,9.92,-0.03,-0.01,-0.01,34.63
3512207,1990,1,185091,201410,-0.91,-0.13,9.93,-0.03,-0.01,-0.01,34.63
3552207,2097,1,186180,204100,-0.88,-0.10,9.91,-0.04,-0.01,-0.01,34.63
3592207,1983,1,186870,205111,-0.90,-0.14,9.92,-0.03,-0.01,-0.01,34.63
3632207,2003,1,187375,207364,-0.90,-0.11,9.91,-0.04,-0.01,-0.01,34.63
3672207,3717,1,188556,209620,-0.90,-0.11,9.92,-0.04,-0.01,-0.00,34.63
3712207,1921,1,189242,210895,-0.90,-0.14,9.92,-0.04,-0.01,-0.00,34.63
3752207,1984,1,189566,211995,-0.89,-0.13,9.93,-0.03,-0.01,-0.01,34.63
3792207,2031,1,189935,212910,-0.90,-0.11,9.94,-0.03,-0.00,-0.01,34.63
3832207,2167,1,190124,212928,-0.92,-0.11,9.92,-0.03,-0.00,-0.01,34.63
3872207,2351,1,190007,211758,-0.91,-0.11,9.92,-0.03,-0.01,-0.01,34.63
3912207,2294,1,189296,209667,-0.91,-0.12,9.92,-0.03,-0.01,-0.01,34.63
3952207,1957,1,188798,209032,-0.88,-0.12,9.91,-0.04,-0.01,-0.01,34.63
3992207,1920,1,188801,209302,-0.91,-0.09,9.91,-0.04,-0.00,-0.01,34.63
4032892,1881,1,188937,210087,-0.91,-0.11,9.90,-0.03,-0.01,-0.01,34.85
4073212,1902,1,189339,211228,-0.91,-0.11,9.92,-0.03,-0.01,-0.01,34.85
4113206,1875,1,189695,212722,-0.90,-0.14,9.92,-0.04,-0.01,-0.00,34.85
4153207,1925,1,190165,213848,-0.92,-0.12,9.90,-0.03,-0.01,-0.01,34.85
4193207,2000,1,190240,213883,-0.91,-0.11,9.92,-0.03,-0.01,-0.01,34.85
4233207,1863,1,190198,213638,-0.91,-0.12,9.92,-0.04,-0.01,-0.01,34.85
4273207,1807,1,190238,213987,-0.91,-0.13,9.91,-0.03,-0.01,-0.01,34.85
4313207,1698,1,190403,214493,-0.89,-0.13,9.92,-0.03,-0.01,-0.01,34.85
4353207,1763,1,190499,214646,-0.91,-0.12,9.93,-0.04,-0.01,-0.01,34.85
4393207,1803,1,190472,214487,-0.90,-0.11,9.91,-0.04,-0.01,-0.01,34.85
4433207,1878,1,190506,214718,-0.91,-0.11,9.92,-0.03,-0.01,-0.01,34.85
4473207,1957,1,190458,214437,-0.93,-0.10,9.91,-0.03,-0.01,-0.01,34.85
4513207,2075,1,190058,211762,-0.91,-0.12,9.92,-0.04,-0.01,-0.01,34.85
4553242,1809,1,188990,209434,-0.91,-0.11,9.93,-0.04,-0.01,-0.01,34.85
4593207,1587,1,188708,209801,-0.90,-0.12,9.92,-0.04,-0.01,-0.01,34.85
4633207,1581,1,188920,210359,-0.91,-0.12,9.91,-0.03,-0.01,-0.01,34.85
4673207,1585,1,189098,210983,-0.89,-0.10,9.94,-0.04,-0.01,-0.01,34.85
4713207,1600,1,189445,211908,-0.91,-0.11,9.92,-0.03,-0.00,-0.01,34.85
4753226,1598,1,189647,212501,-0.91,-0.13,9.93,-0.03,-0.01,-0.01,34.85
4793207,1616,1,189808,212711,-0.91,-0.13,9.92,-0.03,-0.01,-0.01,34.85
4833207,1707,1,189900,213013,-0.91,-0.10,9.93,-0.04,-0.00,-0.01,34.85
4873207,1616,1,189993,213600,-0.91,-0.13,9.95,-0.03,-0.01,-0.01,34.85
4913207,2495,1,190281,214157,-0.89,-0.12,9.91,-0.04,-0.01,-0.01,34.85
4953207,1625,1,190428,214642,-0.90,-0.12,9.92,-0.03,-0.01,-0.01,34.85
4992207,1676,1,190419,214708,-0.90,-0.11,9.90,-0.03,-0.01,-0.01,34.85
5032892,1682,1,190545,215005,-0.90,-0.11,9.90,-0.03,-0.00,-0.01,34.85
5073207,1750,1,190572,215136,-0.90,-0.12,9.92,-0.04,-0.01,-0.01,34.85
5113207,1947,1,190588,214154,-0.88,-0.11,9.92,-0.04,-0.01,-0.01,34.85
5153207,2057,1,189742,210972,-0.89,-0.12,9.90,-0.04,-0.01,-0.00,34.85
5193207,1746,1,188681,208948,-0.91,-0.13,9.92,-0.04,-0.01,-0.01,34.85
5233207,1618,1,188304,208680,-0.92,-0.11,9.92,-0.04,-0.00,-0.01,34.85
