timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918488,1723,1,196963,226011,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948988,1511,1,197044,226459,0.15,-0.35,9.71,-0.03,-0.01,-0.00,31.89
1989200,1501,1,197144,226865,0.15,-0.38,9.96,-0.03,-0.01,-0.01,31.89
2029190,1507,1,197290,227339,0.15,-0.36,9.98,-0.03,-0.01,-0.01,31.89
2069193,1523,1,197523,227965,0.15,-0.37,9.98,-0.03,-0.02,-0.00,31.89
2109190,1473,1,197801,228564,0.17,-0.36,9.98,-0.03,-0.02,-0.01,31.89
2149216,1480,1,198066,228970,0.17,-0.37,9.99,-0.03,-0.02,-0.00,31.89
2189190,1511,1,197922,226946,0.18,-0.35,9.97,-0.03,-0.01,-0.00,31.89
2229193,1554,1,197044,224539,0.17,-0.36,9.98,-0.03,-0.01,-0.01,31.89
2269190,1584,1,196666,224026,0.17,-0.38,9.99,-0.03,-0.01,-0.00,31.89
2309193,1595,1,196686,224070,0.18,-0.35,9.97,-0.03,-0.01,-0.00,31.89
2349190,1613,1,196702,224185,0.15,-0.36,9.98,-0.03,-0.01,-0.00,31.89
2389193,1611,1,196807,224573,0.13,-0.37,9.99,-0.03,-0.02,-0.00,31.89
2429189,1664,1,197142,225185,0.17,-0.37,9.97,-0.03,-0.02,-0.00,31.89
2469193,1651,1,197444,225548,0.16,-0.35,9.99,-0.03,-0.02,-0.00,31.89
2509190,1644,1,197622,225699,0.17,-0.35,9.98,-0.03,-0.01,-0.01,31.89
2549193,1666,1,197598,225752,0.16,-0.37,9.97,-0.03,-0.01,-0.01,31.89
2589190,1695,1,197517,226006,0.15,-0.37,10.01,-0.03,-0.01,-0.00,31.89
2629193,1705,1,197569,226292,0.15,-0.35,9.99,-0.03,-0.01,-0.00,31.89
2669190,1724,1,197642,226679,0.16,-0.38,10.00,-0.03,-0.01,-0.00,31.89
2709193,1734,1,197658,227094,0.17,-0.38,9.97,-0.03,-0.01,-0.01,31.89
2749190,1738,1,197673,227564,0.17,-0.37,9.96,-0.03,-0.01,-0.00,31.89
2789193,1767,1,197728,227817,0.17,-0.34,9.96,-0.03,-0.00,-0.01,31.89
2829190,1792,1,197487,225657,0.16,-0.37,9.98,-0.03,-0.01,-0.00,31.89
2869193,1776,1,196582,223283,0.16,-0.37,9.96,-0.03,-0.01,-0.00,31.89
2909190,1723,1,196146,222786,0.17,-0.36,9.99,-0.03,-0.01,-0.00,31.89
2949193,1778,1,196229,223211,0.17,-0.37,10.01,-0.03,-0.01,-0.00,31.89
2989877,1756,1,196470,223967,0.17,-0.37,9.96,-0.03,-0.01,-0.00,31.71
3028193,1789,1,196785,224750,0.16,-0.37,9.98,-0.03,-0.01,-0.00,31.71
3068190,1847,1,196996,225547,0.17,-0.35,9.95,-0.03,-0.01,-0.00,31.71
3108193,1849,1,197224,225966,0.18,-0.36,9.99,-0.03,-0.01,-0.01,31.71
3148190,1824,1,197287,226231,0.17,-0.36,9.97,-0.03,-0.01,-0.00,31.71
3188193,1829,1,197344,226583,0.17,-0.37,9.95,-0.03,-0.00,-0.00,31.71
3228189,1825,1,197405,226983,0.18,-0.38,10.00,-0.03,-0.01,-0.00,31.71
3268193,1809,1,197476,227293,0.17,-0.36,9.99,-0.03,-0.01,-0.00,31.71
3308190,1828,1,197520,227596,0.16,-0.37,9.99,-0.03,-0.01,-0.00,31.71
3348193,1862,1,197614,227773,0.18,-0.36,9.97,-0.03,-0.01,-0.00,31.71
3388190,1879,1,197673,227758,0.16,-0.36,9.98,-0.03,-0.01,-0.00,31.71
3428193,1891,1,197642,227633,0.16,-0.36,9.95,-0.03,-0.01,-0.01,31.71
3468190,1846,1,197366,225792,0.16,-0.37,9.96,-0.03,-0.00,-0.01,31.71
3508193,1831,1,196429,223224,0.17,-0.37,9.99,-0.04,-0.00,-0.01,31.71
3548190,1821,1,195790,222346,0.15,-0.38,9.99,-0.03,-0.01,-0.00,31.71
3588199,1844,1,195720,222480,0.16,-0.36,9.97,-0.03,-0.01,-0.00,31.71
3628190,1855,1,195911,222835,0.14,-0.32,9.98,-0.03,-0.02,-0.00,31.71
3668193,1904,1,196128,223330,0.17,-0.36,10.01,-0.03,-0.02,-0.00,31.71
3708190,1903,1,196378,223920,0.17,-0.37,10.00,-0.03,-0.02,-0.00,31.71
3748193,1930,1,196601,224257,0.17,-0.33,9.99,-0.03,-0.01,-0.00,31.71
3788207,1904,1,196586,224297,0.18,-0.37,9.98,-0.03,-0.00,-0.01,31.71
3828193,1902,1,196469,224380,0.17,-0.38,9.98,-0.04,-0.00,-0.01,31.71
3868190,1904,1,196475,224569,0.17,-0.35,9.99,-0.03,-0.01,-0.01,31.71
