timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918489,2060,1,198932,212445,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948966,2073,1,197826,208425,-0.91,-0.11,9.68,-0.04,-0.01,-0.01,35.63
1989220,1826,1,196530,206683,-0.95,-0.11,9.93,-0.04,-0.01,-0.01,35.63
2029210,1599,1,196287,206666,-0.94,-0.12,9.94,-0.03,-0.01,-0.00,35.63
2069211,1584,1,196413,207234,-0.94,-0.10,9.91,-0.04,-0.01,-0.01,35.63
2109210,1587,1,196770,208182,-0.94,-0.11,9.88,-0.03,-0.01,-0.01,35.63
2149214,1607,1,197148,208914,-0.94,-0.11,9.92,-0.03,-0.01,-0.00,35.63
2189210,1612,1,197246,209060,-0.93,-0.11,9.90,-0.04,-0.01,-0.01,35.63
2229211,1689,1,197457,209419,-0.93,-0.12,9.91,-0.03,-0.01,-0.01,35.63
2268210,1657,1,197447,209462,-0.91,-0.11,9.93,-0.04,-0.01,-0.00,35.63
2308213,1629,1,197485,209637,-0.92,-0.12,9.95,-0.03,-0.01,-0.01,35.63
2348213,3281,1,197553,210375,-0.92,-0.11,9.91,-0.04,-0.01,-0.00,35.63
2388212,1578,1,198010,211119,-0.92,-0.09,9.91,-0.03,-0.01,-0.01,35.63
2428211,1595,1,198314,211910,-0.94,-0.11,9.93,-0.03,-0.01,-0.01,35.63
2468250,1655,1,198561,212415,-0.94,-0.11,9.92,-0.04,-0.01,-0.01,35.63
2508210,1797,1,198742,212409,-0.93,-0.12,9.93,-0.04,-0.01,-0.01,35.63
2548213,1970,1,198072,208914,-0.94,-0.07,9.91,-0.03,-0.01,-0.01,35.63
2588211,1902,1,196497,206396,-0.95,-0.11,9.90,-0.04,-0.01,-0.00,35.63
2628213,1582,1,196181,206400,-0.94,-0.11,9.89,-0.03,-0.01,-0.01,35.63
2668246,1567,1,196314,206868,-0.94,-0.10,9.92,-0.04,-0.01,-0.01,35.63
2708213,1578,1,196616,208003,-0.91,-0.11,9.90,-0.04,-0.01,-0.00,35.63
2748210,1630,1,197219,209351,-0.93,-0.11,9.90,-0.04,-0.01,-0.01,35.63
2788213,1680,1,197580,210028,-0.94,-0.11,9.93,-0.03,-0.01,-0.01,35.63
2828210,1770,1,197783,210574,-0.94,-0.12,9.93,-0.04,-0.01,-0.01,35.63
2868213,1712,1,198118,211253,-0.94,-0.11,9.91,-0.03,-0.01,-0.01,35.63
2908211,1646,1,198382,211996,-0.92,-0.11,9.90,-0.04,-0.01,-0.01,35.63
2948214,3280,1,198595,212987,-0.93,-0.11,9.91,-0.04,-0.01,-0.00,35.63
2988898,1535,1,199203,214225,-0.93,-0.10,9.92,-0.04,-0.01,-0.00,35.59
3029211,1649,1,199816,215533,-0.93,-0.12,9.93,-0.03,-0.01,-0.01,35.59
3069210,1674,1,200232,216515,-0.95,-0.11,9.91,-0.04,-0.01,-0.01,35.59
3109213,1745,1,200578,217216,-0.93,-0.12,9.93,-0.04,-0.01,-0.01,35.59
3149210,1959,1,200338,214733,-0.95,-0.11,9.92,-0.03,-0.01,-0.00,35.59
3189211,1856,1,199045,212060,-0.94,-0.11,9.93,-0.03,-0.01,-0.01,35.59
3229210,1461,1,198572,212129,-0.94,-0.13,9.94,-0.03,-0.01,-0.01,35.59
3269214,1481,1,198948,213263,-0.92,-0.11,9.91,-0.03,-0.01,-0.01,35.59
3308211,1535,1,199343,214441,-0.95,-0.14,9.91,-0.03,-0.01,-0.00,35.59
3348213,1555,1,199745,215198,-0.94,-0.11,9.93,-0.04,-0.01,-0.01,35.59
3388211,1611,1,199951,215597,-0.94,-0.12,9.89,-0.04,-0.01,-0.01,35.59
3428213,1712,1,200067,215672,-0.91,-0.11,9.94,-0.04,-0.01,-0.01,35.59
3468211,1535,1,200012,215494,-0.94,-0.13,9.94,-0.03,-0.01,-0.00,35.59
3508213,1667,1,199979,215698,-0.95,-0.13,9.92,-0.04,-0.01,-0.01,35.59
3548211,1381,1,200216,216230,-0.94,-0.11,9.92,-0.03,-0.01,-0.01,35.59
3588213,1527,1,200372,216542,-0.93,-0.11,9.92,-0.04,-0.01,-0.01,35.59
3628211,1615,1,200469,216782,-0.94,-0.11,9.92,-0.03,-0.01,-0.01,35.59
3668213,1675,1,200567,217156,-0.92,-0.11,9.90,-0.04,-0.01,-0.01,35.59
3708210,1851,1,200690,216433,-0.93,-0.11,9.91,-0.04,-0.01,-0.01,35.59
3748213,1982,1,199488,211960,-0.94,-0.10,9.91,-0.04,-0.01,-0.00,35.59
3788210,1678,1,198012,210006,-0.94,-0.11,9.94,-0.04,-0.01,-0.01,35.59
3828213,1501,1,197826,210218,-0.94,-0.12,9.92,-0.04,-0.01,-0.01,35.59
3868211,1456,1,198019,210849,-0.93,-0.13,9.92,-0.04,-0.01,-0.00,35.59
3908213,1469,1,198271,211574,-0.93,-0.11,9.91,-0.04,-0.01,-0.01,35.59
3948210,1495,1,198533,212243,-0.96,-0.11,9.90,-0.04,-0.01,-0.01,35.59
