timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918493,1718,1,213133,245096,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948966,1500,1,213294,245469,0.35,-0.41,9.70,-0.03,-0.01,-0.00,31.99
1989206,1459,1,213318,245616,0.34,-0.42,9.96,-0.03,-0.01,-0.01,31.99
2029196,1511,1,213481,245599,0.34,-0.45,9.96,-0.03,-0.01,-0.00,31.99
2069199,1535,1,213492,245474,0.32,-0.44,9.97,-0.03,-0.01,-0.00,31.99
2109196,1509,1,213066,243843,0.33,-0.44,10.00,-0.03,-0.01,-0.00,31.99
2149199,1535,1,212475,242785,0.31,-0.44,9.96,-0.03,-0.01,-0.00,31.99
2189196,1515,1,212267,242583,0.33,-0.42,9.96,-0.03,-0.01,-0.00,31.99
2229199,1602,1,212356,242628,0.31,-0.44,9.97,-0.03,-0.01,-0.00,31.99
2269196,1584,1,212327,242739,0.34,-0.44,9.97,-0.03,-0.01,-0.00,31.99
2309204,1591,1,212405,243097,0.34,-0.45,9.99,-0.03,-0.01,-0.00,31.99
2349195,1600,1,212511,243299,0.34,-0.44,9.98,-0.03,-0.01,-0.00,31.99
2389199,1616,1,212609,243455,0.35,-0.44,9.98,-0.03,-0.01,-0.00,31.99
2429196,1664,1,212630,243538,0.32,-0.43,9.98,-0.03,-0.01,-0.00,31.99
2469199,1631,1,212669,243808,0.32,-0.43,9.96,-0.03,-0.01,-0.00,31.99
2509223,1687,1,212751,243963,0.33,-0.43,9.97,-0.03,-0.01,-0.00,31.99
2549200,1822,1,212819,244214,0.34,-0.43,9.99,-0.03,-0.01,-0.01,31.99
2589196,1766,1,212930,244531,0.34,-0.43,9.96,-0.03,-0.01,-0.01,31.99
2629199,1794,1,212966,244797,0.34,-0.44,9.96,-0.03,-0.01,-0.00,31.99
2669196,1744,1,213130,245026,0.33,-0.43,9.99,-0.03,-0.01,-0.00,31.99
2709231,1872,1,213200,244639,0.34,-0.42,9.96,-0.03,-0.01,-0.00,31.99
2749195,1775,1,212689,243098,0.35,-0.42,9.99,-0.03,-0.01,-0.00,31.99
2789200,1790,1,212264,242157,0.34,-0.44,9.99,-0.03,-0.01,-0.00,31.99
2829196,1729,1,212105,241896,0.32,-0.44,9.97,-0.03,-0.01,-0.00,31.99
2869199,1744,1,212139,241714,0.33,-0.44,9.97,-0.03,-0.01,-0.00,31.99
2909196,1683,1,212126,241985,0.34,-0.45,9.97,-0.03,-0.01,-0.01,31.99
2949199,1685,1,212204,242362,0.36,-0.43,9.97,-0.03,-0.01,-0.00,31.99
2989882,1667,1,212318,242687,0.33,-0.43,9.96,-0.03,-0.01,-0.00,32.05
3028199,1630,1,212416,242793,0.34,-0.43,9.98,-0.03,-0.01,-0.00,32.05
3068196,1582,1,212402,242983,0.35,-0.44,9.99,-0.03,-0.01,-0.00,32.05
3108200,1727,1,212472,243168,0.36,-0.43,9.98,-0.03,-0.01,-0.00,32.05
3148196,1703,1,212594,243424,0.34,-0.44,9.95,-0.03,-0.01,-0.00,32.05
3188199,1787,1,212693,243667,0.34,-0.45,9.96,-0.03,-0.01,-0.01,32.05
3228199,1719,1,212702,244016,0.32,-0.44,9.96,-0.03,-0.01,-0.00,32.05
3268199,1663,1,212767,244369,0.34,-0.42,9.97,-0.03,-0.01,-0.01,32.05
3308196,1719,1,212840,244572,0.35,-0.41,9.98,-0.03,-0.01,-0.00,32.05
3348199,1715,1,212878,243988,0.33,-0.45,9.97,-0.03,-0.01,-0.00,32.05
3388196,1737,1,212273,242539,0.34,-0.43,9.98,-0.03,-0.01,-0.00,32.05
3428199,1667,1,211924,241896,0.36,-0.43,9.97,-0.03,-0.01,-0.00,32.05
3468196,1692,1,211886,241881,0.33,-0.44,9.97,-0.03,-0.01,-0.00,32.05
3508200,1672,1,211888,242019,0.34,-0.44,9.98,-0.03,-0.01,-0.00,32.05
3548195,1675,1,211919,242254,0.32,-0.43,9.96,-0.03,-0.01,-0.00,32.05
3588200,1653,1,212074,242519,0.33,-0.44,9.97,-0.03,-0.01,-0.00,32.05
3628196,1600,1,212138,242760,0.34,-0.43,9.97,-0.03,-0.01,-0.01,32.05
3668200,1687,1,212090,242730,0.34,-0.45,9.96,-0.03,-0.01,-0.00,32.05
3708195,1627,1,212230,242884,0.35,-0.45,9.96,-0.03,-0.01,-0.01,32.05
3748199,1647,1,212233,243074,0.33,-0.41,9.96,-0.03,-0.01,-0.00,32.05
3788196,1694,1,212286,243219,0.35,-0.43,9.96,-0.03,-0.01,-0.00,32.05
3828200,1681,1,212453,243462,0.32,-0.45,9.95,-0.03,-0.01,-0.00,32.05
3868196,1611,1,212463,243736,0.35,-0.42,9.98,-0.03,-0.01,-0.00,32.05
3908200,1616,1,212624,243874,0.34,-0.44,9.97,-0.03,-0.01,-0.00,32.05
3948196,1640,1,212678,243815,0.35,-0.46,9.98,-0.03,-0.01,-0.00,32.05
3988200,1671,1,212314,242358,0.33,-0.44,9.99,-0.03,-0.01,-0.00,32.05
4028906,1697,1,211852,241247,0.35,-0.44,9.98,-0.03,-0.01,-0.00,32.03
4067199,1813,1,211608,240975,0.32,-0.43,9.97,-0.03,-0.01,-0.00,32.03
4107196,1683,1,211634,240880,0.32,-0.43,9.97,-0.03,-0.01,-0.00,32.03
4147216,1715,1,211655,240936,0.33,-0.43,9.96,-0.03,-0.01,-0.00,32.03
4187196,1655,1,211710,241294,0.34,-0.44,9.96,-0.03,-0.01,-0.00,32.03
4227199,1782,1,211737,241487,0.34,-0.45,9.97,-0.03,-0.01,-0.00,32.03
4267195,1664,1,211839,241505,0.33,-0.46,9.97,-0.03,-0.01,-0.00,32.03
4307199,1715,1,211804,241557,0.33,-0.44,9.97,-0.03,-0.01,-0.01,32.03
4347220,1653,1,211800,241728,0.34,-0.46,9.99,-0.03,-0.01,-0.01,32.03
4387200,1510,1,211850,241844,0.34,-0.44,9.95,-0.03,-0.01,-0.00,32.03
4427196,1753,1,211895,242204,0.33,-0.44,9.98,-0.03,-0.01,-0.00,32.03
4467199,1733,1,211970,242441,0.34,-0.45,9.98,-0.03,-0.01,-0.00,32.03
4507196,1691,1,212059,242657,0.33,-0.43,9.99,-0.03,-0.01,-0.00,32.03
4547199,1749,1,212107,242819,0.33,-0.43,9.98,-0.03,-0.01,-0.00,32.03
4587199,1728,1,212052,241678,0.33,-0.44,9.98,-0.03,-0.01,-0.00,32.03
4627199,1755,1,211457,240177,0.34,-0.43,9.99,-0.03,-0.01,-0.00,32.03
4667199,1761,1,210978,239431,0.32,-0.44,9.94,-0.03,-0.01,-0.00,32.03
4707199,1762,1,210827,239076,0.32,-0.44,9.97,-0.03,-0.01,-0.00,32.03
4747196,1770,1,210727,238757,0.33,-0.43,9.99,-0.03,-0.02,-0.00,32.03
4787200,1748,1,210839,238820,0.34,-0.43,10.00,-0.03,-0.02,-0.00,32.03
4827196,1760,1,211148,239145,0.34,-0.45,9.98,-0.03,-0.04,-0.00,32.03
4867199,1741,1,211502,239494,0.37,-0.42,9.97,-0.03,-0.03,-0.00,32.03
4907196,1722,1,211505,239665,0.37,-0.44,9.96,-0.04,0.00,-0.01,32.03
4947179,1657,1,211420,239883,0.35,-0.44,9.97,-0.04,0.01,-0.01,32.03
4987179,1565,1,211327,240219,0.35,-0.44,9.96,-0.04,0.01,-0.01,32.03
5027179,1655,1,211229,240535,0.34,-0.45,10.01,-0.04,0.01,-0.01,32.03
5067863,1751,1,211374,240759,0.31,-0.43,9.97,-0.04,0.00,-0.01,32.03
5108179,1701,1,211494,240782,0.31,-0.44,9.97,-0.03,-0.01,-0.00,32.03
5148196,1726,1,211558,240877,0.34,-0.45,9.97,-0.03,-0.01,-0.00,32.03
5188200,1706,1,211526,240730,0.32,-0.43,9.96,-0.03,-0.02,-0.00,32.03
5228196,1734,1,211179,239352,0.33,-0.43,9.96,-0.03,-0.02,-0.00,32.03
5268199,1759,1,210587,237982,0.34,-0.43,9.98,-0.03,-0.01,-0.01,32.03
5308197,1723,1,210207,237399,0.33,-0.45,9.96,-0.03,-0.01,-0.00,32.03
5348200,1678,1,210145,237344,0.31,-0.43,9.99,-0.03,-0.01,-0.01,32.03
5388196,1671,1,210160,237523,0.32,-0.44,9.96,-0.03,-0.01,-0.00,32.03
5428200,1632,1,210233,237841,0.33,-0.45,9.99,-0.03,-0.02,-0.00,32.03
5468195,1559,1,210423,238257,0.34,-0.43,9.98,-0.03,-0.01,-0.00,32.03
5508200,1825,1,210497,238544,0.34,-0.44,9.97,-0.03,-0.01,-0.00,32.03
5548196,1565,1,210590,238769,0.32,-0.43,10.00,-0.03,-0.01,-0.00,32.03
5588219,1610,1,210574,239085,0.34,-0.44,9.94,-0.03,-0.01,-0.00,32.03
