timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919494,1931,1,202788,230167,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949971,2770,1,201049,225945,-0.82,-0.13,9.67,-0.03,-0.01,-0.00,33.03
1990225,2445,1,200308,225248,-0.84,-0.13,9.91,-0.04,-0.01,-0.01,33.03
2030214,2251,1,200320,225509,-0.85,-0.13,9.92,-0.04,-0.01,-0.01,33.03
2070222,1890,1,200499,226222,-0.83,-0.13,9.90,-0.04,-0.01,-0.01,33.03
2110214,1754,1,200890,227558,-0.85,-0.12,9.92,-0.03,-0.01,-0.00,33.03
2150216,1883,1,201334,228591,-0.84,-0.12,9.93,-0.04,-0.01,-0.01,33.03
2190214,1890,1,201547,228834,-0.86,-0.14,9.92,-0.04,-0.01,-0.00,33.03
2230216,1722,1,201591,229041,-0.83,-0.13,9.94,-0.03,-0.01,-0.01,33.03
2270214,1757,1,201678,229371,-0.83,-0.13,9.92,-0.03,-0.01,-0.01,33.03
2310219,3539,1,201767,229659,-0.84,-0.13,9.92,-0.04,-0.01,-0.01,33.03
2350214,1609,1,201882,230281,-0.83,-0.13,9.91,-0.03,-0.01,-0.01,33.03
2390216,1504,1,202231,231035,-0.83,-0.13,9.93,-0.04,-0.01,-0.00,33.03
2430214,1629,1,202412,231501,-0.84,-0.14,9.93,-0.04,-0.01,-0.01,33.03
2470216,1707,1,202458,230380,-0.83,-0.13,9.91,-0.03,-0.01,-0.01,33.03
2510214,1942,1,201161,226400,-0.84,-0.15,9.91,-0.04,-0.01,-0.01,33.03
2550216,1939,1,200301,225583,-0.84,-0.15,9.92,-0.03,-0.01,-0.01,33.03
2590215,1630,1,200324,226053,-0.86,-0.13,9.92,-0.04,-0.01,-0.01,33.03
2630216,1675,1,200631,227132,-0.85,-0.13,9.94,-0.04,-0.01,-0.01,33.03
2670214,1815,1,201099,228661,-0.85,-0.13,9.90,-0.03,-0.00,-0.00,33.03
2710216,1921,1,201605,229711,-0.82,-0.11,9.91,-0.04,-0.01,-0.01,33.03
2750214,1951,1,201795,229974,-0.87,-0.15,9.94,-0.04,-0.01,-0.01,33.03
2790231,2059,1,201895,229984,-0.85,-0.11,9.90,-0.04,-0.01,-0.01,33.03
2830214,2032,1,201792,229609,-0.83,-0.14,9.90,-0.03,-0.01,-0.00,33.03
2870216,3568,1,201697,229981,-0.83,-0.13,9.91,-0.03,-0.01,-0.01,33.03
2910214,2246,1,202003,230837,-0.83,-0.14,9.90,-0.04,-0.01,-0.01,33.03
2950216,2233,1,202276,231680,-0.81,-0.13,9.91,-0.04,-0.01,-0.01,33.03
2990926,2612,1,202589,232653,-0.84,-0.14,9.91,-0.04,-0.01,-0.01,33.03
3029227,2437,1,202883,232291,-0.84,-0.11,9.92,-0.03,-0.01,-0.00,33.03
3069214,2647,1,201738,227525,-0.84,-0.12,9.92,-0.04,-0.01,-0.01,33.03
3109218,2365,1,200567,226364,-0.83,-0.12,9.90,-0.03,-0.01,-0.01,33.03
3149214,2142,1,200639,227057,-0.85,-0.12,9.91,-0.03,-0.01,-0.01,33.03
3189228,2095,1,200915,227970,-0.84,-0.13,9.94,-0.03,-0.01,-0.01,33.03
3230214,2183,1,201341,229191,-0.84,-0.13,9.90,-0.04,-0.01,-0.01,33.03
3270216,2224,1,201738,230009,-0.85,-0.13,9.89,-0.04,-0.01,-0.01,33.03
3310214,2325,1,201947,230536,-0.83,-0.12,9.92,-0.04,-0.01,-0.01,33.03
3350216,2186,1,202045,230869,-0.82,-0.15,9.90,-0.04,-0.01,-0.01,33.03
