timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1918486,1776,1,199830,233249,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1948957,1498,1,199414,231825,0.49,-0.84,9.73,-0.03,-0.01,-0.00,31.81
1989198,1336,1,198885,230491,0.49,-0.83,9.94,-0.03,-0.01,-0.00,31.81
2029187,1241,1,198611,230368,0.51,-0.87,9.94,-0.03,-0.01,-0.00,31.81
2069191,1184,1,198689,230535,0.51,-0.86,9.96,-0.03,-0.01,-0.01,31.81
2109188,1213,1,198613,230153,0.48,-0.89,9.98,-0.03,-0.01,-0.00,31.81
2149190,1232,1,198374,229487,0.49,-0.85,9.99,-0.03,-0.01,-0.00,31.81
2189187,1289,1,198063,228825,0.53,-0.82,9.95,-0.03,-0.01,-0.00,31.81
2229190,1326,1,197973,228765,0.50,-0.88,9.96,-0.03,-0.01,-0.01,31.81
2269187,1375,1,197965,229062,0.49,-0.85,9.97,-0.04,-0.01,-0.01,31.81
2309190,1468,1,197971,229560,0.51,-0.85,9.95,-0.04,-0.01,-0.01,31.81
2349187,1520,1,198051,229974,0.51,-0.85,9.96,-0.03,-0.01,-0.01,31.81
2389190,1535,1,198027,230150,0.47,-0.86,9.99,-0.03,-0.01,-0.00,31.81
2429187,1570,1,198030,230156,0.50,-0.88,9.96,-0.03,-0.01,-0.00,31.81
2469190,1675,1,197945,229934,0.52,-0.85,9.95,-0.04,-0.01,-0.00,31.81
2509187,1727,1,197797,229354,0.47,-0.85,9.98,-0.04,-0.01,-0.01,31.81
2549191,1766,1,197661,229158,0.50,-0.87,9.94,-0.04,-0.01,-0.00,31.81
2589187,1813,1,197646,229298,0.52,-0.89,9.95,-0.04,-0.00,-0.01,31.81
2629191,1839,1,197563,229580,0.47,-0.85,9.98,-0.04,-0.01,-0.01,31.81
2669187,1920,1,197699,229833,0.48,-0.85,9.99,-0.03,-0.01,-0.01,31.81
2709190,2047,1,197776,229738,0.51,-0.87,9.96,-0.03,-0.01,-0.00,31.81
2749187,1866,1,197654,229457,0.51,-0.87,9.98,-0.02,-0.00,-0.00,31.81
2789191,1840,1,197578,228971,0.47,-0.85,9.98,-0.03,-0.01,-0.00,31.81
2829188,2007,1,197322,228328,0.48,-0.83,9.96,-0.03,-0.02,-0.00,31.81
2869190,1792,1,197148,228100,0.49,-0.85,9.96,-0.04,-0.02,-0.00,31.81
2909187,1987,1,197351,228877,0.52,-0.85,9.96,-0.04,-0.02,-0.00,31.81
2949190,2113,1,197624,229841,0.51,-0.84,9.96,-0.04,-0.01,-0.00,31.81
2989873,2199,1,197948,230558,0.51,-0.86,9.96,-0.03,-0.01,-0.01,31.83
3028215,2214,1,198024,230484,0.47,-0.87,9.98,-0.03,-0.01,-0.00,31.83
3068187,2304,1,197896,229808,0.48,-0.85,9.95,-0.03,-0.01,-0.00,31.83
3108190,2270,1,197621,228540,0.51,-0.83,9.96,-0.03,-0.01,-0.00,31.83
3148187,2266,1,197168,227369,0.48,-0.84,9.95,-0.03,-0.01,-0.00,31.83
3188190,2243,1,197101,227433,0.47,-0.84,9.94,-0.03,-0.01,-0.00,31.83
3228187,2192,1,197154,227592,0.52,-0.88,9.96,-0.03,-0.01,-0.00,31.83
