timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
2419499,2861,1,213330,246135,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2449958,2541,1,213628,246563,0.62,-0.86,9.70,-0.03,-0.01,-0.00,31.29
2490198,2338,1,213671,246770,0.65,-0.87,9.95,-0.03,-0.01,-0.00,31.29
2530188,2135,1,213689,246696,0.65,-0.89,9.94,-0.03,-0.01,-0.00,31.29
2570192,1966,1,213701,246625,0.63,-0.89,9.94,-0.03,-0.01,-0.00,31.29
2610188,1839,1,213643,246872,0.65,-0.90,9.96,-0.03,-0.01,-0.00,31.29
2650192,1718,1,213815,247223,0.67,-0.90,9.96,-0.02,0.00,-0.01,31.29
2690169,1488,1,213982,247395,0.63,-0.86,9.95,-0.01,0.00,-0.00,31.29
2730171,1424,1,213660,245678,0.58,-0.84,9.97,-0.01,-0.01,-0.00,31.29
2770188,1283,1,213310,245357,0.64,-0.85,9.94,-0.02,-0.02,-0.00,31.29
2810192,1221,1,213364,245788,0.63,-0.84,9.95,0.00,0.00,-0.00,31.29
2850158,1166,1,213816,246331,0.63,-0.83,9.98,-0.02,-0.01,-0.00,31.29
2890191,1135,1,214175,246583,0.63,-0.84,9.96,-0.02,-0.00,-0.00,31.29
2930188,1102,1,214316,246499,0.63,-0.84,9.96,-0.01,0.01,-0.01,31.29
2970172,1201,1,214220,246613,0.61,-0.83,9.95,-0.03,-0.00,-0.00,31.29
3010188,1141,1,214557,246923,0.59,-0.84,9.95,-0.00,0.02,-0.00,31.29
3050171,1181,1,214820,247104,0.62,-0.81,9.94,-0.00,0.01,-0.00,31.29
3090169,1249,1,214903,247189,0.58,-0.82,10.00,-0.03,0.01,-0.01,31.29
3130172,1211,1,215273,247459,0.57,-0.78,9.97,-0.03,-0.01,-0.00,31.29
3170188,1221,1,215654,248110,0.60,-0.83,9.96,-0.04,-0.02,-0.00,31.29
3210192,1252,1,216004,248457,0.60,-0.81,9.97,-0.03,-0.01,-0.00,31.29
3250188,1282,1,216137,248634,0.61,-0.78,9.94,-0.03,-0.01,-0.00,31.29
3290192,1333,1,216295,248669,0.61,-0.81,9.96,-0.03,-0.01,-0.00,31.29
3330189,1411,1,216229,248596,0.58,-0.79,9.99,-0.03,-0.00,-0.00,31.29
3370192,1485,1,216139,248081,0.58,-0.79,9.97,-0.03,-0.01,-0.01,31.29
3410189,1535,1,215793,246787,0.59,-0.81,9.94,-0.04,-0.01,-0.00,31.29
3450192,1597,1,215243,245426,0.59,-0.81,9.95,-0.04,-0.01,-0.00,31.29
3490875,1647,1,214795,244657,0.60,-0.80,9.97,-0.04,-0.01,-0.01,32.13
3529192,1690,1,214692,244108,0.58,-0.83,9.97,-0.04,-0.02,-0.01,32.13
3569189,1776,1,214480,243338,0.57,-0.81,9.98,-0.03,-0.01,-0.00,32.13
3609192,1777,1,214193,242538,0.58,-0.80,9.96,-0.03,-0.01,-0.00,32.13
3649212,1843,1,213853,241703,0.59,-0.81,9.95,-0.03,-0.01,-0.00,32.13
3689192,1821,1,213366,240472,0.61,-0.81,9.96,-0.03,-0.01,-0.00,32.13
3729188,1951,1,212677,238488,0.58,-0.79,9.98,-0.02,-0.01,-0.00,32.13
3769192,2027,1,211683,235946,0.58,-0.79,9.98,-0.02,-0.01,0.00,32.13
3809169,2133,1,210125,230443,0.57,-0.79,9.97,-0.03,-0.02,0.01,32.13
3849199,2310,1,206864,226426,0.59,-0.79,9.90,-0.02,-0.01,0.01,32.13
