timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1919490,2161,1,204215,242087,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1949964,1920,1,205049,244083,0.54,-0.82,9.68,-0.03,-0.00,-0.00,32.81
1990203,1763,1,206962,246520,0.55,-0.82,9.97,-0.03,0.00,-0.01,32.81
2030174,1638,1,209412,249263,0.54,-0.83,9.95,-0.04,0.00,-0.01,32.81
2070176,1535,1,211380,249525,0.54,-0.85,9.95,-0.04,-0.00,-0.01,32.81
2110193,1503,1,211675,248129,0.52,-0.83,9.98,-0.03,-0.01,-0.01,32.81
2150197,1472,1,211811,247957,0.51,-0.79,9.97,-0.03,-0.02,-0.01,32.81
2190194,1451,1,211728,247488,0.55,-0.83,9.97,-0.04,-0.03,-0.01,32.81
2230197,1472,1,211110,247243,0.57,-0.86,9.93,-0.04,-0.04,-0.01,32.81
2270194,1472,1,210706,247126,0.60,-0.83,9.95,-0.03,-0.03,-0.00,32.81
2310197,1526,1,210193,247278,0.57,-0.84,9.94,-0.03,-0.03,-0.00,32.81
2350193,1616,1,209120,246877,0.58,-0.83,9.95,-0.03,-0.02,-0.00,32.81
2390196,1419,1,194717,245970,0.58,-0.85,9.96,-0.03,-0.01,-0.01,32.81
2430193,330,1,203211,246429,0.60,-0.85,9.93,-0.03,-0.01,-0.00,32.81
2470196,250,1,208411,246359,0.58,-0.84,9.94,-0.03,-0.01,-0.00,32.81
2510193,960,1,208595,246368,0.58,-0.83,9.96,-0.03,-0.01,-0.00,32.81
2550196,1485,1,208879,246331,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.81
2590193,1882,1,208694,246161,0.57,-0.85,9.98,-0.03,-0.01,-0.00,32.81
2630196,2194,1,208561,246000,0.58,-0.82,9.96,-0.03,-0.01,-0.00,32.81
2670193,2269,1,208411,245329,0.58,-0.82,9.96,-0.03,-0.01,-0.00,32.81
2710196,2432,1,207684,243026,0.55,-0.85,9.95,-0.03,-0.01,-0.00,32.81
2750193,2456,1,206978,242081,0.57,-0.84,9.98,-0.03,-0.01,-0.00,32.81
2790196,2469,1,206959,241922,0.57,-0.83,9.96,-0.03,-0.01,-0.01,32.81
2830193,2401,1,206864,241818,0.55,-0.83,9.95,-0.03,-0.01,-0.00,32.81
2870196,2494,1,206887,241777,0.58,-0.83,9.95,-0.03,-0.01,-0.00,32.81
2910193,2489,1,207118,242076,0.57,-0.83,9.99,-0.03,-0.01,-0.00,32.81
2950196,2559,1,207194,242177,0.57,-0.83,9.96,-0.03,-0.01,-0.00,32.81
2990880,2559,1,207222,242131,0.57,-0.85,9.97,-0.03,-0.01,-0.01,32.77
3029197,2559,1,207102,242016,0.58,-0.82,9.98,-0.03,-0.01,-0.01,32.77
3069193,2512,1,207011,242151,0.59,-0.84,9.96,-0.03,-0.01,-0.00,32.77
3109196,2459,1,207054,242390,0.58,-0.84,9.93,-0.03,-0.01,-0.00,32.77
3149193,2378,1,207047,242561,0.56,-0.82,9.97,-0.03,-0.01,-0.00,32.77
3189227,2320,1,207107,242790,0.57,-0.82,9.95,-0.03,-0.01,-0.00,32.77
3229193,2239,1,207145,242986,0.57,-0.83,9.96,-0.03,-0.01,-0.00,32.77
3269196,2206,1,207182,243137,0.56,-0.82,9.96,-0.03,-0.01,-0.00,32.77
3309193,2143,1,207137,242357,0.58,-0.84,9.96,-0.03,-0.01,-0.00,32.77
3349196,2106,1,206558,240784,0.58,-0.83,9.96,-0.03,-0.01,-0.00,32.77
3389202,2062,1,206158,240223,0.56,-0.84,9.96,-0.03,-0.01,-0.00,32.77
3429196,2046,1,206046,240055,0.58,-0.83,9.94,-0.03,-0.01,-0.01,32.77
3469193,1988,1,205966,240049,0.57,-0.84,9.95,-0.03,-0.01,-0.00,32.77
3509196,2021,1,205977,240218,0.57,-0.82,9.98,-0.03,-0.01,-0.01,32.77
3549193,1921,1,206032,240715,0.58,-0.83,9.96,-0.03,-0.01,-0.00,32.77
3589197,1898,1,206232,240948,0.56,-0.81,9.96,-0.03,-0.01,-0.01,32.77
3629193,1914,1,206229,241003,0.56,-0.85,9.95,-0.03,-0.01,-0.00,32.77
3669197,1907,1,206261,241085,0.58,-0.83,9.93,-0.03,-0.01,-0.00,32.77
3709194,1899,1,206288,241373,0.56,-0.82,9.97,-0.03,-0.01,-0.00,32.77
3749196,1907,1,206408,241656,0.55,-0.82,9.99,-0.03,-0.01,-0.00,32.77
3789193,1823,1,206420,241827,0.57,-0.84,9.93,-0.03,-0.01,-0.00,32.77
3829197,1856,1,206501,242098,0.59,-0.83,9.96,-0.03,-0.01,-0.01,32.77
3869193,1865,1,206523,242344,0.58,-0.82,9.95,-0.03,-0.01,-0.00,32.77
3909196,1915,1,206627,242560,0.57,-0.82,9.95,-0.03,-0.01,-0.01,32.77
3949194,1754,1,206643,242419,0.59,-0.82,9.98,-0.03,-0.01,-0.01,32.77
3989196,1872,1,206283,240745,0.55,-0.84,9.95,-0.03,-0.01,-0.00,32.77
4029880,1846,1,205672,239875,0.57,-0.82,9.96,-0.03,-0.01,-0.00,32.75
4070196,1918,1,205481,239818,0.57,-0.83,9.95,-0.03,-0.01,-0.01,32.75
4110193,1878,1,205503,239928,0.55,-0.82,9.96,-0.03,-0.01,-0.00,32.75
4150196,1863,1,205558,240179,0.57,-0.84,9.94,-0.03,-0.01,-0.00,32.75
4190193,1875,1,205715,240792,0.56,-0.84,9.96,-0.03,-0.01,-0.01,32.75
4228196,1917,1,205986,241316,0.58,-0.84,9.99,-0.03,-0.01,-0.00,32.75
4268193,1938,1,206071,241462,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.75
4308196,1949,1,206114,241499,0.58,-0.83,9.96,-0.03,-0.01,-0.01,32.75
4348194,1988,1,206141,241644,0.57,-0.84,9.96,-0.03,-0.01,-0.01,32.75
4388196,2043,1,206221,241750,0.55,-0.85,9.97,-0.03,-0.01,-0.00,32.75
4428193,1980,1,206188,241948,0.57,-0.84,9.96,-0.03,-0.01,-0.01,32.75
4468196,1947,1,206234,242039,0.58,-0.82,9.95,-0.03,-0.01,-0.00,32.75
4508193,1935,1,206329,242331,0.56,-0.82,9.97,-0.03,-0.01,-0.01,32.75
4548196,1968,1,206501,242603,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.75
4588193,2000,1,206525,242186,0.56,-0.83,9.97,-0.03,-0.01,-0.00,32.75
4628196,1990,1,206056,240343,0.55,-0.84,9.97,-0.03,-0.01,-0.01,32.75
4668193,2000,1,205569,239539,0.56,-0.83,9.97,-0.03,-0.01,-0.00,32.75
4708196,2006,1,205394,239373,0.55,-0.84,9.97,-0.03,-0.01,-0.00,32.75
4748193,1996,1,205287,239377,0.56,-0.85,9.97,-0.03,-0.01,-0.01,32.75
4788196,1988,1,205256,239359,0.59,-0.83,9.98,-0.03,-0.01,-0.00,32.75
4828213,2002,1,205343,239676,0.59,-0.85,9.97,-0.03,-0.01,-0.00,32.75
4868196,1994,1,205398,239865,0.59,-0.83,9.98,-0.03,-0.01,-0.00,32.75
4908193,1968,1,205369,239988,0.56,-0.83,9.97,-0.03,-0.01,-0.01,32.75
4948196,1961,1,205434,240184,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.75
4988193,1977,1,205474,240442,0.56,-0.85,9.93,-0.03,-0.01,-0.01,32.75
5028214,2065,1,205596,240649,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.75
5068880,1958,1,205633,240856,0.53,-0.82,9.98,-0.03,-0.01,-0.00,32.59
5109197,1965,1,205711,241208,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.59
5149193,1991,1,205823,241547,0.56,-0.84,9.94,-0.03,-0.01,-0.00,32.59
5189196,1963,1,205888,241878,0.57,-0.84,9.95,-0.03,-0.01,-0.00,32.59
5229207,1959,1,205869,240994,0.56,-0.83,9.94,-0.03,-0.01,-0.00,32.59
5269196,1971,1,205300,239454,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.59
5309193,1968,1,204992,239074,0.57,-0.83,9.94,-0.03,-0.01,-0.00,32.59
5349196,1999,1,204889,239001,0.59,-0.83,9.96,-0.03,-0.01,-0.00,32.59
5389193,1951,1,204870,238943,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.59
5429196,1958,1,204809,238878,0.58,-0.82,9.94,-0.03,-0.01,-0.01,32.59
5469193,1949,1,204724,239068,0.58,-0.85,9.95,-0.03,-0.01,-0.00,32.59
5509196,1915,1,204781,239229,0.58,-0.85,9.96,-0.03,-0.01,-0.00,32.59
5549193,1910,1,204825,239287,0.56,-0.83,9.95,-0.03,-0.01,-0.00,32.59
5589196,1930,1,204818,239318,0.56,-0.83,9.95,-0.03,-0.01,-0.00,32.59
5629193,1984,1,204805,239416,0.55,-0.84,9.97,-0.03,-0.01,-0.00,32.59
5669196,1933,1,204805,239511,0.58,-0.84,9.96,-0.03,-0.01,-0.00,32.59
5709193,1967,1,204844,239679,0.58,-0.81,9.94,-0.03,-0.01,-0.01,32.59
5749197,1985,1,204935,239915,0.57,-0.84,9.96,-0.03,-0.01,-0.00,32.59
5789193,1984,1,204933,240107,0.57,-0.83,9.95,-0.03,-0.01,-0.00,32.59
5829196,1901,1,204928,240156,0.56,-0.83,9.97,-0.03,-0.01,-0.00,32.59
5869193,1923,1,204866,239538,0.58,-0.85,9.94,-0.03,-0.01,-0.00,32.59
5909196,1971,1,204341,238100,0.58,-0.83,9.93,-0.03,-0.01,-0.00,32.59
5949193,1921,1,203878,237374,0.56,-0.84,9.97,-0.03,-0.01,-0.00,32.59
5989197,1947,1,203691,237109,0.57,-0.82,9.96,-0.03,-0.01,-0.00,32.59
6029193,1905,1,203618,236968,0.57,-0.83,9.98,-0.03,-0.01,-0.01,32.59
6069883,1875,1,203663,236972,0.58,-0.86,9.95,-0.04,-0.01,-0.00,32.59
6108194,1970,1,203511,237242,0.58,-0.84,9.97,-0.03,-0.01,-0.00,32.59
6148196,1962,1,203624,237549,0.58,-0.84,9.97,-0.03,-0.01,-0.00,32.59
6188194,1989,1,203699,237666,0.58,-0.84,9.96,-0.03,-0.01,-0.00,32.59
6228196,1936,1,203735,237768,0.59,-0.82,9.97,-0.03,-0.01,-0.00,32.59
6268193,1963,1,203684,237859,0.59,-0.82,9.96,-0.03,-0.01,-0.01,32.59
6308196,2003,1,203722,238073,0.57,-0.82,9.96,-0.03,-0.01,-0.01,32.59
6348193,1968,1,203783,238315,0.57,-0.82,9.95,-0.03,-0.01,-0.00,32.59
6388196,2053,1,203858,238558,0.57,-0.84,9.94,-0.03,-0.01,-0.01,32.59
6428194,2000,1,203798,238901,0.57,-0.83,9.96,-0.03,-0.01,-0.01,32.59
6468196,2001,1,204010,239236,0.55,-0.82,9.96,-0.03,-0.01,-0.00,32.59
6508193,1990,1,204100,238960,0.58,-0.84,9.95,-0.03,-0.01,-0.00,32.59
6548196,2078,1,203600,237423,0.55,-0.82,9.95,-0.03,-0.01,-0.00,32.59
6588193,2054,1,203138,236659,0.57,-0.84,9.95,-0.03,-0.01,-0.01,32.59
6628197,2064,1,203163,236371,0.60,-0.84,9.96,-0.03,-0.01,-0.00,32.59
6668198,2161,1,203106,236245,0.56,-0.83,9.96,-0.03,-0.01,-0.01,32.59
6708196,2199,1,203081,236130,0.55,-0.80,9.96,-0.03,-0.01,-0.01,32.59
6748193,2205,1,203014,236487,0.57,-0.85,9.96,-0.03,-0.01,-0.00,32.59
6788196,2205,1,203099,236714,0.56,-0.83,9.97,-0.03,-0.01,-0.00,32.59
6828193,2181,1,203114,236794,0.57,-0.82,9.98,-0.03,-0.01,-0.00,32.59
6868197,2090,1,203133,236858,0.58,-0.85,9.96,-0.03,-0.01,-0.00,32.59
6908193,2096,1,203163,237037,0.57,-0.83,9.97,-0.03,-0.01,-0.00,32.59
6948196,2112,1,203299,237184,0.57,-0.83,9.96,-0.03,-0.01,-0.00,32.59
6988193,2119,1,203372,237313,0.56,-0.83,9.94,-0.03,-0.01,-0.00,32.59
7028196,2160,1,203476,237528,0.61,-0.82,9.95,-0.03,-0.01,-0.00,32.59
7068193,2149,1,203463,237636,0.57,-0.85,9.95,-0.03,-0.01,-0.01,32.59
7108883,2073,1,203376,237828,0.56,-0.81,9.98,-0.03,-0.01,-0.00,32.61
7149193,2014,1,203460,237479,0.58,-0.83,9.95,-0.03,-0.01,-0.00,32.61
7189196,2057,1,203103,236054,0.57,-0.84,9.99,-0.03,-0.01,-0.00,32.61
7229193,2037,1,202510,234945,0.58,-0.83,9.98,-0.03,-0.01,-0.01,32.61
7269196,2034,1,202294,234421,0.57,-0.83,9.96,-0.03,-0.01,-0.00,32.61
7309193,2045,1,202187,234210,0.58,-0.83,9.98,-0.03,-0.01,-0.00,32.61
7349196,2003,1,202177,234286,0.57,-0.84,9.93,-0.03,-0.01,-0.00,32.61
7389193,1975,1,202252,234672,0.56,-0.84,9.97,-0.03,-0.01,-0.00,32.61
7429196,2070,1,202423,234970,0.58,-0.83,9.98,-0.03,-0.01,-0.00,32.61
7469194,2106,1,202443,235125,0.59,-0.85,9.96,-0.03,-0.01,-0.00,32.61
7509196,2077,1,202561,235176,0.56,-0.81,9.95,-0.03,-0.01,-0.01,32.61
7549196,2063,1,202498,235366,0.57,-0.83,9.94,-0.03,-0.01,-0.01,32.61
7589196,2033,1,202591,235518,0.56,-0.81,9.95,-0.03,-0.01,-0.01,32.61
7629193,2019,1,202641,235693,0.59,-0.83,9.95,-0.03,-0.01,-0.01,32.61
7669197,1943,1,202697,236010,0.58,-0.84,9.97,-0.03,-0.01,-0.01,32.61
7709194,1953,1,202718,236211,0.56,-0.82,9.98,-0.03,-0.01,-0.00,32.61
7749197,2005,1,202832,236478,0.59,-0.80,9.96,-0.03,-0.01,-0.01,32.61
7789194,1866,1,202890,236197,0.57,-0.83,9.96,-0.03,-0.01,-0.00,32.61
7827197,2015,1,202609,234547,0.58,-0.82,9.97,-0.03,-0.01,-0.01,32.61
7867193,2032,1,201984,233224,0.55,-0.83,9.96,-0.03,-0.01,-0.00,32.61
7907196,2015,1,201706,232652,0.59,-0.82,9.95,-0.03,-0.01,-0.01,32.61
7947193,2017,1,201573,232549,0.56,-0.84,9.98,-0.03,-0.01,-0.00,32.61
