timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1947959,1920.5,1,201594,231457,0.56,-0.79,9.919999999999998,-0.03,-0.01,-0.0,31.859999999999996,0.030471,-0.8395985311123629,38.03398275665114,9.967151047315374,0.03162277660168379,-0.03057176710442253,0.10039185928788909
1988199,1920.5,1,201671,231530,0.57,-0.79,9.96,-0.03,-0.01,-0.0,31.859999999999996,0.070711,-4.428469315047335,104.25266023612807,10.007527167087781,0.03162277660168379,-0.15997214132380058,0.2742105164291056
2028189,1920.5,1,201741,231780,0.56,-0.81,9.96,-0.03,-0.01,-0.0,31.859999999999996,0.110701,-8.370603349486053,189.6895400110578,10.008561335177,0.03162277660168379,-0.3021097801495733,0.49847539573625355
2068193,1920.5,1,201854,232107,0.56,-0.8,9.96,-0.03,-0.01,-0.0,31.859999999999996,0.150705,-11.981724391139991,271.0199952603814,10.00775699145418,0.03162277660168379,-0.4323124099665059,0.7119612437510016
2108189,1920.5,1,201994,232150,0.56,-0.79,9.96,-0.03,-0.01,-0.0,31.859999999999996,0.190701,-15.793820372676267,283.5314531195359,10.006962576126686,0.03162277660168379,-0.5697613949729049,0.7448028057805538
2148192,1920.5,1,201992,231637,0.58,-0.79,9.95,-0.03,-0.01,-0.0,31.859999999999996,0.230704,-20.100703398241023,171.83166987733537,9.998149828843333,0.03162277660168379,-0.7250504284265163,0.45159993515327984
2188189,1920.5,1,201662,230458,0.58,-0.82,9.97,-0.03,-0.01,-0.0,31.859999999999996,0.270701,-23.422017288399733,-53.15618836378855,10.020464061110143,0.03162277660168379,-0.844803767613426,-0.13897494313043335
2228193,1920.5,1,201363,229897,0.5549999999999999,-0.81,9.97,-0.03,-0.01,-0.0,31.859999999999996,0.310705,-28.361286357134265,-303.902953581594,10.018234624922696,0.03162277660168379,-1.0228941209149363,-0.7971648628274995
2268189,1920.5,1,201253,230147,0.57,-0.82,9.96,-0.03,-0.01,-0.01,31.859999999999996,0.350701,-32.00863792776341,-466.71516984823353,10.009940059760599,0.033166247903554,-1.1544030791816264,-1.2245337242250038
2308193,1920.5,1,201418,230712,0.58,-0.82,9.95,-0.03,-0.01,-0.0,31.859999999999996,0.390705,-36.174399557743506,-474.2523258134414,10.00056498403965,0.03162277660168379,-1.3046038376600677,-1.244318147267013
2348189,1920.5,1,201464,231304,0.58,-0.8,9.96,-0.03,-0.01,-0.0,31.859999999999996,0.430701,-41.78669391776675,-344.4381193929975,10.008896043020929,0.03162277660168379,-1.5069608000971615,-0.9035663851248664
2388193,1920.5,1,201743,231880,0.56,-0.81,9.94,-0.03,-0.01,-0.0,31.859999999999996,0.470705,-44.02594679504502,-160.4862342058985,9.988658568596685,0.03162277660168379,-1.587699332559432,-0.42070760752806924
2428190,1920.5,1,201929,232188,0.58,-0.8,9.95,-0.03,-0.01,-0.0,31.859999999999996,0.510702,-51.29780894499978,-12.237713769034,9.998944944342878,0.03162277660168379,-1.8498936939970285,-0.03156726636836641
