timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1948957,1809,1,201210,233092,0.575,-0.82,9.909999999999997,-0.03,-0.01,-0.0,34.43,0.03047,24.542087624551844,74.83374141643809,9.960478151173263,0.03162277660168379,0.43482705985031744,0.18889414816493802
1989199,1809,1,201198,233100,0.575,-0.84,9.95,-0.03,-0.01,-0.0,34.43,0.070712,10.408711395820362,109.49493986376281,10.001936062583082,0.03162277660168379,0.18429935050530094,0.27566158521475953
2029187,1809,1,201189,232531,0.575,-0.82,9.96,-0.03,-0.01,-0.0,34.43,0.1107,-5.393146013544372,88.64485674615644,10.010226021424291,0.03162277660168379,-0.09580379513352699,0.22346753666967553
2069188,1809,1,200902,231609,0.575,-0.84,9.96,-0.03,-0.01,-0.0,34.43,0.150701,-17.416271393495563,4.5588193878182235,10.01188418830342,0.03162277660168379,-0.3089252752285525,0.01297481627668874
2109206,1809,1,200708,230948,0.575,-0.84,9.97,-0.03,-0.01,-0.0,34.43,0.190719,-36.39945271523652,-95.35865590814271,10.02183241727779,0.03162277660168379,-0.6454204520107893,-0.23714876964301668
2149187,1809,1,200667,230774,0.575,-0.82,9.95,-0.03,-0.01,-0.0,34.43,0.2307,-45.60630392719961,-144.40081384966527,10.0002762461844,0.03162277660168379,-0.8086207593601766,-0.359916087064117
2189187,1809,1,200686,230804,0.575,-0.82,9.95,-0.03,-0.01,-0.0,34.43,0.2707,-64.56561647349703,-105.81516039887447,10.0002762461844,0.03162277660168379,-1.1446928391031805,-0.2633245551265902
2229187,1809,1,200715,231169,0.575,-0.82,9.96,-0.03,-0.01,-0.0,34.43,0.3107,-78.77202662489262,1.3147967989647291,10.010226021424291,0.03162277660168379,-1.3965151450862123,0.004854049010250789
2269187,1809,1,200777,231515,0.575,-0.82,9.96,-0.03,-0.01,-0.0,34.43,0.3507,-84.69901555598034,113.97638996488183,10.010226021424291,0.03162277660168379,-1.5015767337814951,0.2868800068781563
2309211,1809,1,200700,231688,0.575,-0.82,9.91,-0.03,-0.01,-0.0,34.43,0.390724,-118.82119726569704,163.44023496038187,9.960478151173266,0.03162277660168379,-2.106425276920929,0.41070293421898624
2349187,1809,1,200658,231788,0.575,-0.82,9.990000000000002,-0.03,-0.01,-0.0,34.43,0.4307,-98.7129822081409,117.20821662619606,10.040075945927901,0.03162277660168379,-1.7499877933460184,0.2949702440584336
2389188,1950,1,200590,232106,0.575,-0.84,9.94,-0.03,-0.01,-0.0,34.43,0.470701,-17.011883783283007,3.5159911034919755,9.991988040425188,0.03162277660168379,-0.30175711526206794,0.010364302458144334
2429187,1972,1,200478,232217,0.575,-0.83,9.95,-0.03,-0.01,-0.0,34.43,0.5107,44.995419915534924,-97.14861755762023,10.001101189369098,0.03162277660168379,0.7973820788638004,-0.24162958368580473
2469193,2079,1,200243,232106,0.575,-0.84,9.97,-0.03,-0.01,-0.0,34.43,0.550706,87.15272695981372,-96.75313058417345,10.02183241727779,0.03162277660168379,1.5446609593684646,-0.2406395604722474
2509189,2085,1,200325,232316,0.575,-0.86,9.990000000000002,-0.03,-0.01,-0.0,34.43,0.590702,122.1880560600123,40.128342233742565,10.04342197659742,0.03162277660168379,2.1656959197042895,0.10201606333905448
2549193,2112,1,200761,232300,0.6,-0.83,9.96,-0.03,-0.01,-0.0,34.43,0.630706,115.99322469046325,262.82533102830917,10.012517166027733,0.03162277660168379,2.0558865657555287,0.6594938143113026
2589189,2121,1,200877,232218,0.575,-0.83,9.96,-0.03,-0.01,-0.0,34.43,0.670702,107.88999948404994,459.5147179826039,10.011050144715089,0.03162277660168379,1.9122490925562654,1.15186669134441
2629193,2129,1,200917,232127,0.58,-0.84,9.97,-0.03,-0.01,-0.0,34.43,0.710706,138.24807450133017,527.1061018340006,10.02212053409856,0.03162277660168379,2.450375218339447,1.3210683175475295
2669190,2177,1,200831,231734,0.575,-0.82,9.98,-0.03,-0.01,-0.0,34.43,0.750703,119.68976288940651,432.4088007867148,10.030125871593038,0.03162277660168379,2.1214112664710583,1.0840124027067501
2709193,2156,1,200528,230637,0.575,-0.82,9.96,-0.03,-0.01,-0.0,34.43,0.790706,153.48792998787414,217.48910853861304,10.010226021424291,0.03162277660168379,2.7205163384796855,0.5460035714124731
2749190,2197,1,200206,229781,0.575,-0.84,9.96,-0.03,-0.01,-0.0,34.43,0.830703,128.17868952939784,-49.04430181987684,10.01188418830342,0.03162277660168379,2.2718856691542304,-0.1212099682491797
2789193,2005,1,200061,229563,0.575,-0.84,9.95,-0.03,-0.01,-0.0,34.43,0.870706,-44.39096989097495,-326.76958467641646,10.001936062583082,0.03162277660168379,-0.7870777927500161,-0.8164401413783666
2829190,2059,1,199789,229502,0.575,-0.82,9.92,-0.03,-0.01,-0.0,34.43,0.910703,13.29427486451151,-613.7415981407049,9.97042752343148,0.03162277660168379,0.2354487428572328,-1.5348176709714048
2869193,2183,1,199554,229374,0.59,-0.86,9.97,-0.03,-0.01,-0.0,34.43,0.950706,70.23834234755927,-905.7981972903638,10.024400231435296,0.03162277660168379,1.244837197281503,-2.2659234525621414
2909190,2030,1,199424,229371,0.575,-0.84,9.98,-0.03,-0.01,-0.0,34.43,0.990703,6.218386844639011,-1149.101788655247,10.031780749199019,0.03162277660168379,0.11002181099669123,-2.874985746811157
2949193,2186,1,198908,229124,0.59,-0.88,9.96,-0.03,-0.01,-0.0,34.43,1.030706,36.51412116964422,-1239.7909123819054,10.016191891133078,0.03162277660168379,0.6470428879520569,-3.102007984545226
2989876,1902,1,199492,229077,0.61,-0.86,9.96,-0.03,-0.01,-0.0,34.07,1.071389,-136.96258598464607,-1082.056034447598,10.015652749571544,0.03162277660168379,-2.4279988688597425,-2.7071499962236296
3028195,1837,1,199906,229525,0.61,-0.87,9.94,-0.03,-0.01,-0.0,34.07,1.109708,-305.2115110839397,-660.9040965038837,9.996629431963555,0.03162277660168379,-5.410373152450895,-1.6528796333717635
3068188,1809,1,200252,230139,0.64,-0.86,9.94,-0.03,-0.01,-0.0,34.07,1.149701,-275.794126746611,-70.50043341188739,9.997639721454258,0.03162277660168379,-4.888921675204372,-0.1749211389714417
3108193,1809,1,201424,230655,0.65,-0.85,9.95,-0.03,-0.01,-0.0,34.07,1.189706,-307.16544951953006,525.1234549474598,10.007372282472556,0.03162277660168379,-5.445008593590183,1.3161051542229438
3148189,1809,1,201521,231424,0.61,-0.85,9.95,-0.03,-0.01,-0.0,34.07,1.229702,-317.8672127510578,970.1273036646376,10.00485382202059,0.03162277660168379,-5.634707656641872,2.4300840458984627
3188192,1809,1,201800,231820,0.6,-0.87,9.99,-0.03,-0.01,-0.0,34.07,1.269705,-293.44055112116354,1179.6020993583356,10.04574536806503,0.03162277660168379,-5.2017215473042535,2.9544626583835143
