timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1949956,1862.5,1,209018.875,237130,1.205,0.15,9.88,-0.03,-0.01,-0.0,32.55,0.030471,5.37754951865004,74.95440967769498,9.954342017431388,0.03162277660168379,0.15156114523124176,0.17459571125433443
1990174,1862.5,1,209018.875,237213,1.21,0.16,9.92,-0.03,-0.01,-0.0,32.55,0.070689,-8.944900514887197,86.31703356577736,9.99480364989728,0.03162277660168379,-0.23264052942036906,0.20156170070959045
2030167,1862.5,1,209018.875,237442,1.23,0.15,9.94,-0.03,-0.01,-0.0,32.55,0.110682,-22.97973426416144,94.9981780400421,10.016935659172418,0.03162277660168379,-0.6091268580374561,0.22216395355702537
2070169,1862.5,1,209018.875,237849,1.23,0.16,9.91,-0.03,-0.01,-0.0,32.55,0.150684,-37.878864153763075,101.08120503560407,9.987321963369359,0.03162277660168379,-1.0087980484436332,0.2366003058849774
2110167,1862.5,1,209018.875,237890,1.21,0.13,9.93,-0.03,-0.01,-0.0,32.55,0.190682,-51.41576749843362,109.68655757678376,10.004294078044687,0.03162277660168379,-1.371927326077073,0.25702268791309313
2150169,1862.5,1,209018.875,237873,1.24,0.15,9.92,-0.03,-0.01,-0.0,32.55,0.230684,-66.75185330232063,129.37235748855903,9.998324859695249,0.03162277660168379,-1.7833199184517867,0.3037413928590509
2190167,1862.5,1,209018.875,238104,1.24,0.14,9.92,-0.03,-0.01,-0.0,32.55,0.270682,-80.22947837729401,168.83699759033684,9.99817983434985,0.03162277660168379,-2.1448590484195154,0.39739960766242893
2230169,1862.5,1,209162.0,238517,1.22,0.17,9.93,-0.03,-0.01,-0.0,32.55,0.310684,-94.58899005492272,234.1663215603274,10.006108134534626,0.03162277660168379,-2.530054906726293,0.5524403692546072
2270169,1862.5,1,209231.0,238798,1.23,0.16,9.94,-0.03,-0.01,-0.0,32.55,0.350684,-109.69544521795746,326.8345862682828,10.017090395918368,0.03162277660168379,-2.9352876258558434,0.772362411343191
2310169,1862.5,1,209311.0,239101,1.24,0.14,9.95,-0.03,-0.01,-0.0,32.55,0.390684,-121.08179517185417,440.0041964888315,10.0279459511906,0.03162277660168379,-3.2407280156084894,1.0409386263020914
2350170,1862.5,1,209426.0,239266,1.205,0.16,9.92,-0.03,-0.01,-0.0,32.55,0.430685,-138.72870803549603,552.7294881426816,9.994199567749286,0.03162277660168379,-3.7141088588836526,1.3084603762093996
2390169,1904.0,1,209503.0,239423,1.23,0.17,9.91,-0.03,-0.01,-0.0,32.55,0.470684,-105.8523144551813,628.4862040644158,9.987487171456092,0.03162277660168379,-2.832195119231189,1.488247617504339
2430167,2034.0,1,209524.0,239558,1.25,0.15,9.91,-0.03,-0.01,-0.0,32.55,0.510682,6.174825735443941,626.8469986584963,9.989649643506022,0.03162277660168379,0.17294818843508292,1.4843574248757347
2470169,2121.0,1,209583.0,239542,1.23,0.16,9.91,-0.03,-0.01,-0.0,32.55,0.550684,84.33537143346165,527.2342219935466,9.987321963369359,0.03162277660168379,2.269615481987913,1.2479545383933996
2510170,2138.5,1,209338.0,238039,1.21,0.17,9.91,-0.03,-0.01,-0.0,32.55,0.590685,86.96314276416118,348.20286867615107,9.985043815627451,0.03162277660168379,2.340105806163749,0.8230740149096761
2550169,2138.5,1,209018.875,235973,1.22,0.18,9.89,-0.03,-0.01,-0.0,32.55,0.630684,75.9337109283786,142.9354871578968,9.966589185874975,0.03162277660168379,2.044239793586227,0.3359296633893498
2590170,2138.5,1,209018.875,235801,1.24,0.15,9.95,-0.03,-0.01,-0.0,32.55,0.670685,64.85862646667564,-29.74982139105459,10.0280905460611,0.03162277660168379,1.7471491430948158,-0.0738903091165372
2630169,2138.5,1,209018.875,236219,1.26,0.14,9.94,-0.03,-0.01,-0.0,32.55,0.710684,52.940504748372234,-136.6740091824182,10.02051894863734,0.03162277660168379,1.4274439032683985,-0.32764477189672964
2670167,2138.5,1,209018.875,236699,1.22,0.16,9.94,-0.03,-0.01,-0.0,32.55,0.750682,43.846045567291846,-180.57768144578162,10.01586741126299,0.03162277660168379,1.183483795937596,-0.43183778004008705
2710170,2138.5,1,209018.875,237195,1.22,0.16,9.92,-0.03,-0.01,-0.0,32.55,0.790685,33.38117101606179,-187.47364380458373,9.996019207664618,0.03162277660168379,0.9027621094812298,-0.4482034056282348
2750170,2138.5,1,209025.0,237865,1.25,0.15,9.92,-0.03,-0.01,-0.0,32.55,0.830685,24.852776526150073,-186.89610948963812,9.999569990754603,0.03162277660168379,0.6739867646595575,-0.4468327904956503
2790169,2138.5,1,209283.0,238142,1.23,0.16,9.92,-0.03,-0.01,-0.0,32.55,0.870684,16.845349335755625,-198.7652314006455,9.997244620394161,0.03162277660168379,0.4591864386680839,-0.47500081043962367
2830170,2138.5,1,209264.0,238134,1.22,0.15,9.9,-0.03,-0.01,-0.0,32.55,0.910685,9.04993587476112,-229.49550527475378,9.97601623896032,0.03162277660168379,0.2500734098704463,-0.5479304655446811
2870221,2138.5,1,209248.0,238294,1.23,0.16,9.95,-0.03,-0.01,-0.0,32.55,0.950736,3.1274392738639416,-274.58616261715326,10.027013513504407,0.03162277660168379,0.0912016311695223,-0.6549404486614337
2910170,2138.5,1,209321.0,238672,1.24,0.14,9.95,-0.03,-0.01,-0.0,32.55,0.990685,-2.9189479253548205,-324.06509503488866,10.0279459511906,0.03162277660168379,-0.07099352972071182,-0.7723647674610198
2950169,2138.5,1,209476.0,238966,1.24,0.16,9.93,-0.03,-0.01,-0.0,32.55,1.030684,-7.488579342082803,-366.32442761245,10.008401470764449,0.03162277660168379,-0.1935745154275201,-0.8726553982076647
2990856,2138.5,1,209611.0,239248,1.23,0.15,9.92,-0.03,-0.01,-0.0,32.55,1.071371,-10.940979782213445,-389.5867019464372,9.997089576471744,0.03162277660168379,-0.2861856278810619,-0.9278618584913234
3029170,2138.5,1,209728.0,239445,1.24,0.17,9.959999999999999,-0.03,-0.01,-0.0,32.55,1.109685,-14.378772678870785,-388.26230647450734,10.038331534672482,0.03162277660168379,-0.3784048909895652,-0.9247187786285721
3069195,2138.5,1,209728.0,239539,1.23,0.15,9.93,-0.03,-0.01,-0.0,32.55,1.14971,-15.297681208917531,-379.4967412030897,10.007012541213287,0.03162277660168379,-0.4030547375778879,-0.9039161767817994
3109169,2138.5,1,209782.0,239724,1.23,0.15,9.9,-0.03,-0.01,-0.0,32.55,1.189684,-16.76854279483381,-416.22276405894644,9.977244108470034,0.03162277660168379,-0.44251080013467886,-0.9910750544159742
3149167,2138.5,1,209924.0,240145,1.24,0.16,9.94,-0.03,-0.01,-0.0,32.55,1.229682,-16.364950595042757,-568.580822794542,10.018323212993279,0.03162277660168379,-0.431684384355747,-1.3526540211893536
3189170,2138.5,1,210036.0,240082,1.24,0.17,9.94,-0.03,-0.01,-0.0,32.55,1.269685,-14.291840892586524,-866.0373527364037,10.01848790985945,0.03162277660168379,-0.3760729339715507,-2.058583367158667
3229170,2138.5,1,209678.0,238390,1.22,0.17,9.94,-0.03,-0.01,-0.0,32.55,1.309685,-13.856534241997101,-1240.5951527237992,10.016032148510707,0.03162277660168379,-0.36439577372649345,-2.947490875171641
