timestamp_us,ecg,leads,ir,red,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,time_sec,ecg_filtered,ppg_filtered,accel_magnitude,gyro_magnitude,ecg_norm,ppg_norm
1949961,1835,1,209444.25,231651,0.5150000000000001,-0.7800000000000002,9.919999999999998,-0.03,-0.01,-0.0,31.61,0.030471,-3.6959504205831366,0.021525727758891857,9.963936220189286,0.03162277660168379,-0.07385061106911933,0.0016389626255977276
1990201,1835,1,209444.25,231679,0.55,-0.82,9.97,-0.03,-0.01,-0.0,31.61,0.070711,-16.954913113511676,-0.01572648937875712,10.018772379887668,0.03162277660168379,-0.38209584737273133,0.001505482764034512
2030192,1835,1,209444.25,231959,0.56,-0.8,9.95,-0.03,-0.01,-0.0,31.61,0.110702,-32.83592701227958,-0.05578625767803465,9.997804759045856,0.03162277660168379,-0.7512987024782414,0.00136194305720085
2070195,1835,1,209444.25,232481,0.55,-0.8,9.95,-0.03,-0.01,-0.0,31.61,0.150705,-43.94918867687439,-0.09819788927170323,9.99724962177098,0.03162277660168379,-1.00966054022094,0.0012099762979372356
2110192,1835,1,209444.25,232629,0.53,-0.81,9.99,-0.03,-0.01,-0.0,31.61,0.190702,-59.22109666516162,-0.14242768102100295,10.03678733460065,0.03162277660168379,-1.3647028610781577,0.0010514948186241635
2150195,1835,1,209444.25,232630,0.55,-0.81,9.95,-0.03,-0.01,-0.0,31.61,0.230705,-71.93761258518748,-0.18786663049281044,9.99805481081195,0.03162277660168379,-1.6603372591459329,0.0008886807594592116
2190192,1835,1,209444.25,232887,0.52,-0.82,9.97,-0.03,-0.01,-0.0,31.61,0.270702,-81.62540707957136,-0.23383466882057852,10.017170259110106,0.03162277660168379,-1.8855597424081298,0.0007239709015291203
2229195,1835,1,209444.25,233219,0.53,-0.81,9.97,-0.03,-0.01,-0.0,31.61,0.309705,-99.31161191964868,-0.27958646310423046,10.016880752010579,0.03162277660168379,-2.296729795186941,0.0005600358760060731
2269191,1835,1,209444.25,233291,0.54,-0.8,9.95,-0.03,-0.01,-0.0,31.61,0.349701,-101.68430491809173,-0.32431881841298565,9.996704456969805,0.03162277660168379,-2.351890317990966,0.0003997536417447798
2309195,1835,1,209444.25,233902,0.53,-0.8,9.97,-0.03,-0.01,-0.0,31.61,0.389705,-121.94427216641806,-0.3671796844820273,10.016077076380753,0.03162277660168379,-2.8228953684308835,0.000246177213038924
